PID,AGE,GENDER,SES,CACT1_1,CACT1_1A,CACT1_2,CACT1_2A,CACT1_3,CACT1_3A,CACT1_4,CACT1_4A,CACT1_5,CACT1_5A,CACT1_6,CACT1_6A,CACT1_7,CACT1_7A,CACT2_1,CACT2_2,CACT2_1A,CACT2_2A,CACT4,CACT4_1A,CACT5_1,CACT5_1A,CACT5_2,CACT5_2A,CACT5_3,CACT5_3A,CACT6_1,CACT6_1A,CACT6_2,CACT6_2A,CACT6_3,CACT6_3A,CACT6_4,CACT6_4A,CACT6_5,CACT6_5A,CACT6_6,CACT6_6A,CACT8_1,CACT8_1A,CACT8_2,CACT8_2A,CACT8_3,CACT8_3A,CEIE1_1,CEIE1_2,CEIE1_3,CEIE1_4,CEIE1_5,CEIE1_6,CEIE1_7,CEIE1_8,CEIE1_9,CEIE1_10,CEIE1_11,CEIE1_12,CEIE1_13,CEIE1_14,CEIE1_15,CEIE1_16,CEIE2_1,CEIE2_2,CEIE2_3
5b96de4f00e06e0001bfcce5,24,1,6,1,2,1,10,0,,0,,1,1.5,1,1.6,1,1.5,0,0,,,0,,0,,1,10,1,6.1,0,,0,,0,,1,6.1,1,4.9,1,6.1,1,2.2,1,1.6,0,,9.1,9.7,8.4,7.7,2.4,10,9.8,9.3,8.1,5.4,9.2,9.4,9.4,9.7,1.3,2.5,10,10,10
5b9ebda7df75700001a559eb,,1,5,0,,1,7.9,0,,1,0.1,0,,1,0.5,0,,0,0,,,0,,0,,1,10,1,6.2,0,,1,0.4,1,2.2,0,,1,0.2,0,,0,,1,0.2,1,0,6.5,4.1,7.1,1.4,3.6,9,10,1,0.7,8.9,10,9.8,9.8,7.8,0.6,0.3,0.7,5.4,3.2
5b9ee4918d042e0001403143,24,1,7,1,12,1,7.3,0,,1,1.6,1,2.5,1,1.2,0,,0,0,,,0,,0,,1,5,1,5,0,,1,6.2,1,2.4,1,2.4,1,0.8,1,1.1,1,2.4,1,2.4,0,,9.2,8.8,6.5,5.5,5.4,7.6,7.3,7.9,6,5.7,8.3,8.2,9.3,6,3.7,4.4,8.9,8.7,8
5b9f0ebacbabef00011763c2,24,1,5,0,,1,8,0,,1,6,1,4.9,0,,0,,1,1,1.6,0.9,0,,1,2.4,1,4.6,1,7.8,1,3.9,1,3.2,1,3.6,0,,0,,1,5.8,0,,0,,0,,8.4,9.3,7.2,0.1,0,2.2,1.5,1.6,1.6,0.1,3.7,7.9,5.9,4.5,5.6,2.2,7,8.2,7
5ba0875f0611410001075f24,,1,6,0,,1,10,0,,0,,1,5.1,1,0,0,,0,0,,,0,,0,,1,10,1,7.6,1,5,1,7.7,1,4.9,0,,0,,0,,1,0,0,,0,,4.5,3.6,2.8,4.4,3.9,5.6,2.9,1.9,3.4,2.6,7.4,5.1,6.6,1.5,0.8,1.1,3.1,3.9,3.7
5ba425333a49e00001615652,,1,6,0,,1,7.7,0,,0,,0,,0,,0,,0,0,,,0,,0,,1,7.5,1,10,0,,0,,0,,0,,0,,0,,1,5.2,0,,0,,8.6,10,10,10,10,6,0.5,0,0,0.1,4,2.6,0,0,0,1.6,0,0,0
5bb4d1d8ecbf0a000146b5f1,18,1,7,0,,1,5.8,0,,0,,0,,0,,1,0.3,0,0,,,0,,0,,1,5,1,2.5,0,,1,6.5,1,6.4,0,,1,6.4,0,,0,,1,2.5,0,,5.8,5.9,6.3,5.6,6.5,5.8,5.3,6.5,6.8,5.1,6.2,6.1,6.8,6.3,6.5,6.3,5.8,5.8,5.4
5bc5339dbc1e090001874879,23,1,5,0,,1,7.7,0,,0,,0,,0,,0,,0,0,,,0,,0,,1,7.8,1,7.7,0,,1,4.9,1,2.5,0,,0,,1,2.5,0,,0,,0,,7,5.1,5.8,2.6,0.7,8.1,0.2,0.6,0.4,0.3,9.4,9.4,8.2,2.6,1.7,1.5,7.6,7.5,7.6
5bc6caf2069008000139e68c,24,1,8,0,,1,2.2,1,,0,,0,,1,2,0,,0,0,,,0,,0,,1,6.9,0,,0,,1,2.4,1,4.7,0,,0,,1,5.4,1,2.4,0,,0,,8.9,7.5,3.8,2.6,0,0,1.5,2.2,0,0.3,4.4,5.8,4.4,1.7,3.5,1.9,6,6.3,5.3
5bcc60b95c2b810001dc68e2,,1,7,1,3,1,9.2,0,,1,0.1,1,5.2,1,7.7,1,2.5,0,0,,,0,,0,,1,7.4,1,5.2,0,,1,5,1,2.6,1,7.8,1,2.5,1,5.1,1,5,0,,0,,4.5,5.3,4.8,4.8,4.9,4.9,5.4,5.1,4.9,4.9,5.4,5,5.3,5.1,5.1,5.1,5.3,4.9,4.9
5bd356b5d1c29f0001570d8d,,1,6,1,6,1,7.6,0,,0,,0,,0,,1,0.9,1,1,10,10,0,,0,,1,8.2,1,5,1,7.4,1,3.5,0,,0,,1,0,1,0.1,0,,0,,0,,8.2,6.8,5.9,5.3,5.1,5.4,2.9,2.8,5.7,2.7,5.6,5.3,3.6,5.7,3.6,5.5,6.8,6.4,6.8
5bdd09af2523f90001578889,20,1,5,0,,1,4.7,1,1.8,1,0.8,0,,1,0.9,1,0.7,0,0,,,0,,0,,1,8,1,4.1,1,2.6,1,4.7,1,4.8,1,3.9,0,,1,2.4,1,0.8,0,,0,,8.8,2.7,1.2,6.1,0.2,1.3,6.3,0,0.2,0.2,7.1,6.3,0,0,0.2,0.2,9,8.5,7.9
5bdd3f9718f1b9000173f08e,,1,6,0,,1,5,0,,1,0,0,,0,,0,,0,0,,,0,,0,,1,10,0,,1,10,0,,0,,0,,0,,0,,0,,0,,0,,7.5,7.5,7.6,7.6,1.2,0,1.3,0.1,0.1,0.1,1.8,2.2,0.9,0.1,8.5,0.9,7.4,7.5,7.8
5be26958056ebf0001be62eb,20,1,6,0,,1,3.6,0,,0,,1,5.9,0,,1,1.6,0,0,,,0,,0,,1,5.1,1,3.9,0,,1,1.1,0,,0,,0,,1,0,0,,0,,0,,6.4,2.1,0,0.1,0,1.8,0,10,10,0,5.9,0.6,8.5,0.5,0,0,5.6,0,5.5
5be2991826f9ec00013f6f40,,1,6,0,,1,7.8,0,,0,,1,5.3,0,,1,2.8,0,0,,,0,,1,2.6,1,6.5,1,5.4,0,,1,3.7,0,,1,6.9,1,3.6,0,,0,,0,,0,,7.6,8.8,7.9,6.7,7.6,8.4,9.5,10,10,4.3,9.1,9,9,9.9,5.7,9,8,8.1,10
5be681475b7ff700013be8be,,1,5,0,,1,5.1,0,,1,1,1,5.1,1,2.3,0,,0,0,,,0,,0,,1,2.4,1,0,1,2.3,1,0.5,1,5,0,,1,0,1,5,1,0.7,0,,0,,10,3.3,9.1,7.5,5.7,3.2,1.5,1.5,1.4,0,0,0,0,0,0,0,6.1,0,0
5be8f59fd153f500019ab8e9,24,1,6,0,,1,2.3,1,0.2,0,,0,,1,,0,,0,0,,,0,,0,,1,10,0,,1,7.5,1,0,1,7.8,0,,0,,0,,0,,0,,0,,10,10,6.3,0.5,0.9,6.1,9.5,0,4.8,0,8.5,10,5.4,5.9,0.6,0,6.1,0.1,6.2
5bef41fa54277d000114d6ad,,1,5,1,12,1,7.7,1,9.9,1,5,1,7.6,1,2.4,1,10,1,1,5,5,0,,1,5,1,7.6,1,7.7,1,7.6,1,5,1,2.4,1,2.5,1,0.3,1,0.1,1,5.1,0,,0,,6.1,6.5,6.6,6.9,7,6.6,6.8,6.4,7.9,7.1,7.1,7.3,7.3,7.4,7.6,7.5,6.9,7,7.1
5befb4be2d982b000105b70c,18,1,6,0,,1,7.9,0,,0,,0,,0,,1,1.7,0,0,,,0,,0,,1,9.3,0,,1,6.3,1,2.4,1,1.4,0,,0,,0,,0,,0,,0,,5.1,0,0,0,0,7.4,0,0,0,0,8.2,7.8,7.4,1.8,0,0,0,0,0
5befc9172557360001a38a0e,20,1,7,0,,1,2.4,0,,0,,0,,0,,1,2.4,0,1,,2.4,0,,1,2.3,1,7.6,1,2.4,0,,1,2.5,1,2.3,1,5.1,1,5.1,1,5,1,5,1,9.7,0,,7.3,7.5,4,5,5.3,7.5,6.1,4.9,7.1,7.1,3.1,7.1,5.8,5.7,6.3,7.3,8.9,8.8,9
5befe81542f9250001649b3c,25,1,6,0,,1,7.1,0,,0,,1,4.7,1,4.5,0,,0,0,,,0,,0,,1,7.2,1,9.2,1,4.7,1,2.1,1,2,1,2,1,2.2,1,2.1,0,,1,2.4,0,,8.6,8.8,9,8.9,7.7,8.9,8.9,10,8.8,7.4,9,9.7,9.7,7.1,5.3,7.8,9.5,9.7,9.7
5beff61cfdb39500019dcae9,25,1,5,0,,1,4.3,0,,0,,1,4.4,1,5,0,,0,0,,,0,,0,,0,,0,,0,,0,,1,4.6,1,5.6,0,,0,,0,,0,,0,,4.2,5.5,4.8,5.1,5,5,4.6,5.3,5.9,5.1,4.8,5.1,4.7,5.6,5.1,5,5.5,5.3,5.1
5beffba84aae520001989d6e,25,1,6,0,,0,,0,,1,7.6,1,7.6,1,2.1,0,,0,0,,,0,,0,,1,9.4,1,9.6,1,7.4,1,5.2,1,2.2,1,2.4,0,,0,,0,,0,,0,,8.3,5.5,5.5,6.1,6.2,7.5,8.7,10,10,5.5,8.7,8.8,8.4,5,5.3,4.7,7,7.3,6.8
5bf0d58b11439b000168ef7e,25,1,7,0,,1,0.1,0,,1,5.2,0,,1,2.4,0,,0,0,,,0,,0,,1,4.9,1,9.6,0,,0,,0,,0,,0,,0,,0,,0,,0,,5.5,5,5.5,5.5,5.1,5,5.2,5.4,5.5,6,5.2,5,5.1,4.6,5,4.3,5.6,5.4,4.7
5bf1c37fe231490001785ff6,,1,6,1,2,1,6.1,1,2.4,0,,1,3.9,1,2.2,1,0.7,1,1,7.6,7.6,1,1,1,3.6,1,7.5,0,,0,,1,5.3,1,2.4,0,,0,,0,,1,2.4,0,,0,,6.4,5.9,5.9,6.5,5.9,6.7,6.3,6.3,6.3,6.3,7.5,7.5,8.4,6.8,7.4,7.8,7.5,7.5,7.6
5bf4d4b57ea49f0001ba68f5,24,1,6,0,,1,6.4,0,,0,,1,0.9,1,4.8,0,,0,0,,,0,,0,,1,3.6,1,6.5,1,5.3,1,2.3,1,2.1,1,3.1,1,3.2,1,2.3,1,2.4,0,,0,,4.7,6.2,4.4,5.8,2.7,3.8,5.8,6,3.8,0.5,3.1,7.3,5.5,1.7,6.5,3.7,5.8,6.5,3.9
5bf504afd382df0001b9d6fe,20,1,6,0,,1,7.6,1,0,0,,1,3.7,0,,0,,0,0,,,0,,0,,1,8.1,1,2.7,0,,0,,0,,0,,0,,0,,0,,0,,0,,6.2,8.2,5.3,7.6,6.1,6.1,6.9,1.4,1.5,6,7.3,6.3,2.9,6.1,6.8,6.2,7.7,3.9,7.3
5bf55390f35e0c000101a62d,,1,9,1,1,1,3.7,1,0.3,1,5.3,0,,1,4.9,1,7.8,0,1,,6,1,1,1,5.9,1,5,0,,1,2.9,1,5.6,1,6,0,,1,7.2,1,7.4,1,0.1,1,0.7,0,,7.3,9.2,7.6,8.9,6.9,9.3,7.1,8.7,8.2,6.6,9.5,8.8,8.5,9.3,7.8,9.1,9.8,8.2,9.4
5bf722ada1b618000153d6e5,19,1,4,0,,0,,0,,1,2.4,0,,1,5,0,,0,0,,,0,,1,2.4,0,,0,,0,,1,7.4,0,,0,,1,2.3,0,,0,,0,,0,,4.1,7.7,4.9,6.8,3.5,1.8,0,2.8,2.7,0,7.8,6.6,2.9,0,3.3,1.6,5.7,7.5,6.7
5bfb62218422770001d996fb,25,1,8,0,,1,4.6,0,,0,,1,2.5,1,1.7,0,,1,0,1.5,,0,,0,,1,4.9,0,,0,,1,1.1,1,0.7,0,,0,,0,,0,,0,,0,,8.5,8.4,3,1.2,5.7,0,1,5.3,5.9,0,8.6,8.8,0,0,0,0,0.3,1.6,0
5bfcbd680ef0390001381a68,19,1,7,0,,0,,0,,0,,0,,0,,1,6.2,0,0,,,0,,1,8.6,1,6.7,0,,0,,1,4.2,0,,1,2.8,1,6.1,1,3.3,0,,0,,0,,7.6,5.5,6,6.7,6.5,6.9,4.1,7.5,7.9,2.8,5.2,7.3,7.9,6.5,3.8,4.4,9.2,8.4,7.7
5c00b826a1f050000102c749,,1,5,0,,1,6.2,0,,0,,0,,0,,0,,0,0,,,0,,0,,1,3.6,0,,0,,0,,1,0.4,0,,0,,0,,1,1.2,0,,0,,6.1,4.4,5.7,3.6,4,8.4,7.6,4.2,8.8,2.4,8.6,8.7,8.8,7.5,2.1,1.5,9.4,8.7,8.9
5c017d6a660cc40001b83167,19,1,7,0,,1,5,1,2.4,0,,0,,0,,1,0.6,0,0,,,0,,0,,1,0.8,0,,1,0.3,0,,0,,0,,0,,0,,1,6.5,0,,0,,7.5,4.8,7.5,2.2,1.2,5.3,1.6,6.8,6.3,0.2,2.2,5.5,2.1,1,0,0,5,5,5.6
5c01a7c351974e0001290832,23,1,6,1,1,0,,0,,0,,0,,0,,0,,0,0,,,0,,0,,1,9.9,1,5,0,,0,,0,,1,2.4,0,,0,,0,,0,,0,,8,4.7,5.9,5,8.6,5.5,6,5.5,10,4.4,8.7,6.4,7.4,2.9,3.1,3.8,10,10,10
5c02c3b20eb9aa00010dc4cc,,1,8,1,1,1,8.4,0,,0,,0,,0,,1,3.7,1,1,6.7,5.2,0,,0,,1,10,1,7.7,0,,1,6.1,1,6.2,0,,0,,0,,0,,0,,0,,7.4,7.7,5,2.5,2.3,0,0,0,0,0,6.5,4,6.9,0,0,7.5,7.1,3.6,8.5
5c037d124e1b7b00016a9350,23,1,6,1,0,1,10,0,,0,,0,,0,,1,1.1,0,0,,,1,1,1,8.6,1,9.5,1,8.3,1,10,1,0.5,1,5,0,,0,,0,,0,,0,,0,,10,10,10,10,2.5,10,10,0,0,0,10,10,10,10,1.9,0,10,6.6,10
5c04097cead2d10001818889,18,1,6,1,0,1,1.3,0,,0,,0,,0,,0,,0,0,,,0,,0,,1,4.3,0,,0,,0,,0,,0,,0,,0,,1,4.9,0,,0,,3,0.3,4.5,0,0,2.4,1.3,3.2,4.6,4.5,6.6,7.1,0,1.2,0,0,3.3,3.3,3.6
5c0423941a20110001e9adc5,,1,6,0,,1,7.5,0,,0,,0,,0,,0,,0,0,,,0,,1,5.1,1,10,0,,0,,1,5,0,,0,,0,,0,,0,,0,,0,,4.9,0.7,0.8,0.8,0.7,9.1,0.4,9,0.5,0.6,8.3,8.3,8.2,0.4,0.5,0.4,8.8,8.5,8.6
5c054e8a553fb800011917d7,19,1,6,0,,1,3.9,0,,0,,0,,0,,0,,0,0,,,0,,0,,1,2.5,1,6.2,0,,1,1.6,1,3.2,0,,0,,1,4,0,,0,,0,,7.6,7.5,5.4,2,5.6,7.4,0.9,0.2,0.8,0.6,9.1,4,7.1,0.4,1.3,2.5,4.7,2.3,5.8
5c05d62d3828d50001f2be36,19,1,4,0,,1,3.5,0,,0,,0,,0,,1,2.1,0,0,,,0,,0,,1,2.4,1,1.5,0,,1,2.4,1,2,0,,0,,0,,0,,0,,0,,0.2,3,0.2,4.4,6.2,6.5,2.9,1.5,1.7,0.2,6.7,5.4,4.1,3.6,2.4,5,5.3,5.2,5.6
5c05e4d129abc00001999291,23,1,3,1,3,0,,1,2.5,0,,0,,0,,1,2.5,0,0,,,0,,0,,1,7.7,1,5.1,0,,1,0,1,4.9,0,,0,,0,,0,,0,,0,,5.2,0,0,0,0,0,0,6.9,6.9,5.2,6.8,6.9,6.8,0,0,0,5.1,5.2,5.1
5c081b00dbb92000019d2b18,,1,7,0,,1,7.5,0,,1,2.1,0,,1,1.8,0,,0,0,,,0,,0,,1,6.2,1,6.5,0,,1,5,0,,0,,1,4.7,1,4,0,,0,,0,,5,5.2,5.3,5.4,5.5,5.7,5.1,3.2,4.3,4.2,4.1,3.8,4.2,3.9,4.4,4.4,3.6,3.5,3.6
5c084d613be61100011a63e9,,1,7,1,0,1,0.1,0,,1,0.1,1,0.1,0,,0,,0,0,,,0,,1,3,1,3.7,1,10,0,,1,4.8,1,0.1,0,,0,,1,0.1,0,,0,,0,,10,10,10,10,10,0.8,1.7,0.1,0.1,0.1,0.1,10,0.1,0.1,0.1,10,10,10,10
5c09e394d56d2200015a6b00,18,1,7,0,,1,7.1,0,,0,,0,,0,,1,0.7,0,0,,,0,,0,,1,8.6,0,,0,,1,2.2,1,4.6,0,,0,,0,,1,2.1,0,,0,,6.5,6.6,5.3,6.7,3,5.7,5.9,5.6,5.6,5.9,7.5,5.5,8,3,3.4,4,7.7,8.2,8.8
5c0a170e886b630001637afe,,1,7,0,,1,5.2,0,,0,,0,,1,3.5,0,,0,0,,,0,,0,,1,10,1,6.5,0,,1,4,1,0.3,1,1.7,1,2.7,1,1.5,0,,0,,0,,9.5,6.4,8.9,5,5,7.4,9.1,8.3,7.5,0.8,7.4,8,5.9,7.4,5.7,6.4,8.7,8.2,6.3
5c0ee0bedf4f2e000175f4e5,21,1,7,0,,1,5.3,0,,0,,0,,0,,1,0.9,0,0,,,0,,1,6.5,1,6.1,1,7.7,0,,1,7,1,4.8,0,,0,,0,,0,,0,,0,,6.8,6.7,7.3,7.8,7.3,7.3,6.8,6.9,5.8,7.1,6.3,7.3,7.2,7.1,7.2,7.2,10,10,10
5c0ef15265217a00014ef2bd,,1,6,0,,1,7.5,0,,1,2.5,1,4,1,5,1,0,0,0,,,0,,0,,1,10,1,7.5,1,5,1,2.5,0,,0,,0,,1,0.2,0,,0,,0,,6.6,5.5,6.4,5.3,5.5,6,4.6,4.3,4.3,1.5,9.7,10,5.8,4.6,2.6,2.6,7.1,7.1,7.2
5c0f6b33818591000150cba4,20,1,5,1,2,1,9.4,1,4.6,1,,1,5,1,5.3,1,5,1,1,2.7,6.2,0,,1,2.5,1,5,1,7.5,1,2.5,1,2.6,1,2.4,1,5.1,1,2.3,1,2.7,1,4.8,0,,0,,4,3.8,4,3.9,3.9,4.3,4,4.4,3.9,3.9,4,3.8,3.9,3.8,3.9,4,4.4,4.5,4.4
5c11aabf57fd11000128270d,,1,7,0,,1,0.7,0,,0,,0,,0,,0,,0,0,,,0,,0,,1,0.1,0,,0,,1,0.8,0,,0,,0,,0,,0,,0,,0,,3,2.6,3.2,0.3,0.5,8.7,6.2,9.8,9.5,0.4,3.6,4.6,4.6,1,0,0.2,6.7,6.7,6.4
5c12e5e1c3871300012c68ea,20,1,7,0,,1,4.9,0,,0,,0,,0,,0,,0,0,,,0,,0,,1,7.6,1,8.2,0,,0,,0,,1,2.4,0,,1,2.1,0,,0,,0,,7.6,6,7.8,0.1,2.4,4.1,3.8,3.3,3.9,0.1,5.3,4.3,4.2,0.1,2,2.5,2.1,7.6,6.5
5c1300426d1ac90001024d20,20,1,7,0,,1,3.8,0,,0,,0,,0,,0,,0,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,7.8,7.8,7.5,0.6,0.1,8.6,5.2,8.5,6.8,3.7,7.8,7.5,7.5,4.9,0.7,0.5,8.6,6.3,7.2
5c16087a1f6f15000149a167,,1,6,0,,1,7.7,1,0.4,1,5.1,0,,1,2.2,1,0.2,0,0,,,0,,0,,1,7.7,1,7.6,1,7.4,1,5,1,2.4,0,,0,,1,2.4,1,0.2,0,,0,,7.8,7.9,7.9,7.9,8.1,8.6,7.7,7.5,8.3,8.9,8.7,7.9,8.1,8,7.4,7.4,5.8,10,9.2
5c16d5172b16ba0001c9a1ef,,1,6,0,,1,2.5,0,,0,,0,,0,,1,0,0,0,,,0,,0,,1,2.6,0,,0,,1,0,1,0,0,,0,,0,,0,,0,,0,,8,8.9,4.5,5.9,5.8,8.1,3.1,1.2,8.6,5.5,5.5,2.6,8.5,3.5,4.7,5,9.3,8.5,9.2
5c17294778ee390001ab19e5,22,1,7,0,,1,6.4,0,,0,,0,,1,1.8,1,0,0,0,,,0,,1,5,0,,1,4.4,0,,1,3.8,1,3.6,1,4.8,0,,0,,0,,0,,0,,8.4,8.8,2.8,2.6,6.5,3.6,3.4,3.9,4.4,2.3,7.5,4.3,6.8,3.9,0.8,3.1,7.6,7.9,7.7
5c172ca2e6eb4e0001b3deec,19,1,9,0,,1,7.5,0,,0,,0,,0,,0,,0,0,,,0,,0,,1,7.8,1,5.1,0,,0,,0,,0,,0,,0,,0,,0,,0,,2.4,5.8,1.6,2.5,1.4,0.8,5.8,0.8,9.3,0.4,7.9,5.6,8.1,1.7,0.1,0,8,7.9,7.8
5c17f24c653413000190b8a0,24,1,5,0,,0,,0,,1,1.1,0,,1,2.2,0,,0,0,,,0,,0,,1,6.2,1,8.1,0,,1,5.2,1,3.8,1,5.3,1,5.1,1,6.2,1,1.5,0,,0,,9.7,8.9,7.3,2.1,1.6,4,8.2,8.6,8.9,1.1,7.5,8.9,8.6,6.2,1.8,1.4,9.1,6,9.4
5c1829ace7b8770001c80d80,20,1,5,1,2,1,4.9,0,,1,5.1,1,7.7,1,2.5,1,2.5,0,0,,,0,,0,,1,10,1,7.6,0,,1,2.5,1,2.5,0,,0,,0,,0,,0,,0,,10,10,10,9.8,10,10,10,10,10,4,10,10,10,10,4.5,4.4,10,10,10
5c1850967f519f000148c48c,,1,8,0,,1,5.1,0,,0,,0,,0,,0,,0,0,,,0,,0,,0,,0,,0,,1,2.4,0,,0,,0,,0,,0,,0,,0,,3.9,3,1.2,0,0,0,0,0,0,0,3.5,4.5,2.3,3.6,0,0,2.5,2.9,1.8
5c1942e200849900010afdcd,,1,7,0,,0,,1,1.7,1,0,1,0,1,0,1,0,0,0,,,1,0,0,,1,8.1,1,4.8,1,2.5,1,0,1,0,0,,0,,0,,0,,0,,0,,7.3,8.2,8.6,2,2.3,2.8,2.4,8.5,9.2,1.8,5.8,5.1,1.4,2.7,3.1,3.2,7.5,7.7,8.2
5c1a72fb54b5d700014377fc,23,1,4,0,,0,,0,,0,,0,,0,,0,,0,0,,,0,,0,,1,4.3,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,4.4,4.3,1.8,2.1,0.4,7.1,0.1,3.6,1.6,0.5,3.1,1.7,3.1,0.2,0.4,2.2,3.2,4,2.4
5c1ae48e37dd01000114eb7d,18,1,7,0,,1,7.6,0,,1,,0,,0,,1,2.5,0,1,,0.4,1,0,0,,1,1,1,5.1,0,,1,5.1,1,6.9,1,1.6,1,1.3,1,1.3,0,,0,,0,,9.7,8.1,5.4,9.6,6.2,8.9,5.8,0.4,1.6,5.6,1.8,5.7,5.7,,6.8,6.3,4.4,6.2,5.7
5c1cb41074ad0b0001530d74,,1,6,0,,1,7.6,0,,0,,0,,1,7.7,0,,0,0,,,0,,0,,0,,0,,0,,1,6,1,7.5,0,,0,,0,,0,,1,0.2,0,,4.4,4.6,3.9,0.5,3.9,4.3,4.3,4.3,4.4,4.6,4.6,4.7,4.9,0.2,0.5,0.4,0.7,1.3,1.2
5c1e4f0ae2d9150001b5c900,,1,9,0,,1,10,0,,0,,1,0.1,0,,1,2.6,1,1,9.9,10,0,,1,5,1,9.9,1,5,0,,1,7.7,0,,1,7.7,0,,0,,0,,0,,0,,5.9,5.9,5.9,7.2,7.2,6.3,4.2,4.2,4.3,2.1,7.6,8.9,5.2,6.7,2.9,5.7,7.3,7.4,7.3
5c1edbf6867f660001acb678,18,1,7,1,1,1,9,0,,0,,0,,0,,1,3.2,0,0,,,0,,1,2.6,1,8.5,1,6.1,0,,1,8.3,1,2.4,1,3.1,0,,1,4.2,1,9.8,0,,0,,9.8,8,7,9.7,5.2,10,9.7,1.5,6.9,3.8,9.1,8.8,8.7,6.6,0.5,2.8,6.4,5.9,6.9
5c20092fda51990001e16684,21,1,6,0,,1,7.7,1,1.3,0,,0,,1,5.2,1,2.5,0,0,,,0,,0,,1,7.8,1,6.3,1,4.6,1,0.9,0,,1,0,0,,0,,1,1.7,0,,0,,1.7,0.5,2.5,1.3,0.2,6.6,6.6,0.2,2.5,10,1.6,0.6,8,9,0.4,1,7.4,3.9,6.4
5c23eb25900cb600017edf79,22,1,7,0,,1,6.4,0,,0,,0,,0,,1,0.5,0,0,,,0,,0,,1,8.3,1,1.6,0,,0,,1,5.2,0,,0,,0,,0,,0,,0,,3.3,7.2,0.5,0.9,0.5,0.5,0.6,0.4,7.4,0.4,6.7,6.4,4.6,0.6,0.3,0.1,8.4,8.6,8.8
5c279b00e2303a0001cec801,,1,6,0,,1,6.7,0,,0,,0,,1,2.4,1,0.5,0,0,,,0,,0,,1,7.5,1,4.7,0,,1,6.3,0,,0,,0,,0,,1,10,0,,0,,6.7,3.6,1.2,1,0.8,4.8,0.1,0,0,1.2,5,4.5,3.4,0.4,0.5,0.2,7.4,7,6.3
5c295dbf6f6bd700017a7249,,1,9,0,,1,7.4,0,,0,,0,,0,,0,,0,0,,,0,,1,10,1,10,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,6.2,4.7,4.7,1,0.6,1.2,5.8,5.9,5.2,1.7,5.6,6.4,6.8,4.6,1,1.4,6.1,4.3,4.6
5c2beaf6da51990001e3cd42,,1,7,0,,1,4.9,1,0,0,,0,,1,0,0,,0,0,,,0,,0,,1,4.9,1,2.2,0,,0,,0,,0,,0,,0,,0,,0,,0,,6.5,7.8,3.6,0.5,7,6.9,6.1,0,5.2,0,10,7.7,6.2,6.3,0.9,7.6,4.5,7.5,6.7
5c2bf2d6ec3dbd00012ad653,20,1,6,0,,1,7.7,0,,0,,1,2.5,1,1.5,1,1.4,0,0,,,0,,0,,1,8.7,1,6.6,1,7.5,1,7,1,4.9,0,,0,,0,,0,,1,5.1,0,,5.7,5.6,7.8,0,1.5,8.1,3.2,0,0,6.8,10,10,7.1,4.4,0.8,1,9.2,7.9,10
5c2ed84770d93a0001229099,20,1,7,0,,1,3.1,0,,0,,0,,1,1.2,0,,0,0,,,0,,0,,1,7.3,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,3.8,7.4,6.2,4,6.2,8.3,2.6,1.5,3,6.8,7.6,8.7,7,3.3,6.3,6.5,7.2,7.1,7.8
5c322cb74d15db00012f36ae,25,1,6,0,,1,5.1,0,,1,2.4,0,,1,2.5,1,2.6,0,0,,,0,,1,2.4,1,5.1,0,,1,2.6,0,,0,,1,0.1,1,0.1,1,0.1,1,5.1,0,,0,,8.4,8.4,7.4,7.6,3.7,8.5,8,10,9,2.2,3.7,6.9,7.5,4.8,0.5,1.3,8.2,8.3,8.2
5c3252352a71c50001773e11,20,1,6,0,,0,,0,,0,,0,,0,,0,,0,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,10,1.3,1.3,2,2,0.9,2.1,1.9,1.9,1.8,2.1,1.8,2,2.1,1.2,2.2,2.5,2.3,2.2
5c3285d953d7b1000193464b,,1,6,0,,1,7.5,1,0.3,1,3.6,1,6.2,1,6,1,0.4,0,0,,,0,,0,,1,8.1,1,9.3,0,,1,5.5,1,2,0,,0,,1,0,0,,0,,0,,6.4,5.3,5.9,3.9,3,8.3,0.2,0.2,0.1,0,2.1,1.9,0.6,6.3,1,1,10,10,10
5c328a2c8a20f50001eae193,20,1,6,0,,1,4.9,0,,0,,0,,1,2.3,0,,0,0,,,0,,0,,1,0.2,1,8.6,0,,1,4.9,0,,1,0.4,0,,0,,0,,0,,0,,6.1,7.6,6.3,1.4,6.2,3.7,3.7,4.2,10,0.9,4.9,6.1,4.6,6.4,0.8,1,7.8,6.8,7.6
5c32a83424d16c00015b3779,,1,8,0,,1,2.9,0,,0,,1,0.5,0,,0,,0,1,,2.4,0,,0,,1,4.9,1,3.7,0,,1,0.6,1,1.1,1,2.7,1,2,1,4.1,0,,0,,0,,7.8,5.5,5.9,4.5,5.9,4.1,1.3,8,7.9,0.7,2.6,5.4,2.7,2,1.1,1,7.7,6.9,9.2
