,Q2,Q4,Q5,Q10,Q12,Q14,Q17,Q18,Q26,Q28,Q30,Q32,Q34,Q35,Q39,Q45,Q47,Q48,Q49,Q50,Q51,Q52,Q53,Q54,Q56,Q59,Q60,Q63,Q66,Q70,Q71,Q72,Q63,Q74,Q75,Q76,Q77,Q78,Q79,Q80,Q82,Q84,Q86,Q88,Q89,Q90,Q91,Q95,Q98
6023,2,2,    E,2,1,1,2,2,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,3,1,5,2,7,1,4,4,2,2,3,1,1,1,4,2
6024,2,1,    E,6,5,5,8,8,1,5,1,7,1,7,3,7,6,6,6,6,6,6,6,6,3,2,7,3,3,1,1,1,3,1,7,1,1,1,7,7,1,1,4,1,5,6,6,1,1
6025,1,2, ,2,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,5,2,1,5,1,5,8,6,3,2,3,2,1,3,1,1,1,6,2
6026,1,2,    E,2,1,1,1,1,2, ,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,6,2,1,6,1,1,6,8,4,5,2,2,1,5,1,1,1,6,2
6027,2,2,  C,2,1,1,1,1,2, ,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,2,4,8,2,2,3,2,1,2,3,1,1,4,2
6028,2,2,   D,2,1,1,1,1,2,1,2,1,1,6,3,1,1,1,1,1,1,1,1,1,1,7,3,2,1,1,1,3,2,2,3,1,4,8,2,2,4,1,1,3,2,1,1,8,2
6029,2,2, B  E,2,5,1,8,8,2,1,2,1,1, ,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,4,8,6,3,1,3,2,1,3,1,1,2,3,2
6030,2,2,  C,6,5,5,8,8,1,4,1,5,1,7,3, , ,5,2,3,4,6,5,4,2,2,6,3,3,1,1,2,3,1,3,7,1,8,2,2,3,2,4,7,1,3,4,3,1
6031,1,2,  C,1,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,5,1,2,5,7,2,2,3,2,1,2,2,1,1,8,2
6032,1,2, B,2,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,1,1,1,5,3,1,7,2,2,2,2,2,1,3,1,1,1,2,2
6033,2,2, B,1,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,3,1,5,1,1,8,3,1,3,1,2,1,2,1,1,1,1,2
6034,2,2, B,3,1,1,1,1,2, ,2,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,6,2,2,1,5,2,2,8,6,3,3,3,2,1,5,1,1,1,6,2
6035,1,2, B,2,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,1,6,1,3,8,4,3,3,1,2,1,4,1,1,1,1,2
6036,2,2, B,1,1,1,2,2,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,2,1,6,1,5,7,8,2,3,2,2,1,3,1,1,1,5,2
6037,1,2, B,2,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,3,3,4,8,1,1,7,1,2,1,2,1,1,1,1,2
6038,1,2, B,2,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,2,1,3,2,3,5,1,2,5,2,2,1,1,1,1,1,1,1
6039,1,1,    E,1,1,1,1,1,1,2,1,2,1,6,2,3,3,1,1,1,1,1,1,1,1,7,3,2,3,2,3,1,2,4,4,2,1,8,2,4,4,2,1,3,1,1,1,8,2
6040,2,2,    E,2,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,1,1,2,1,3,8,4,2,4,2,2,1,3,1,1,1,1,2
6041,2,2,    E,1,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,4,1,1,1,1,3,1,2,1,3,1,1,1,2,1
6042,1,2,    E, ,1,1,1,1,2,1,2,1,1,2,3,4,2,3,1,1,1,1,1,1,1,6,2,2,3,3,4,2,2,5,1,1,1,4,1,1,1,2,1,3,1,1,1,1,2
6043,1,2,    E, ,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,1,1,2,1,1,5,5,2,1,3,3,1,2,1,1,1,3,1
6044,2,2,    E,2,2,1,1,1,2,1,1,1,1,2,3,4,1,2,1,1,2,1,1,1,1,8,3,2,1,5,1,2,2,2,4,1,6,4,3,4,2,2,1,2,2,1,1,2,2
6045,2,2,  C,2,1,1,1,1,2, ,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,2,2,1,5,2,1,8,8,2,1,3,2,1,2,2,1,1,8,2
6046,2,2,    E,2,1,1,2,1,2,1,2,1,1,2,3,1,1,1,1,1,1,1,1,1,1,7,3,2,1,1,2,2,2,3,1,5,8,8,2,1,3,2,1,6,2,1,1,8,2
6047,2,2,    E,2,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,8,1,4,5,1,2,5,3,1,1,1,1,2
6048,1,2,    E,2,1,1,1,1,2,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,2,2,1,4,1,3,8,3,2,4,1,2,1,3,2,1,1,2,1
6049,1,2,    E,2,1,1,1,1,1,1,2,1,1,7,2,2,1,2,1,1,1,1,1,1,1,7,2,3,1,1,1,4,3,1,1,1,4,8,1,4,2,2,1,3,2,1,1,8,1
6050,2,1,    E,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,3,8,8,1,6,2,2,3,4,2,1,1,1,2
6051,1,1,    E,1,1,1,1,1,2,1,2,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,4,2,2,1,1,2,2,8,1,1,7,1,2,1,4,2,2,1,1,2
6052,2,1,    E,1,1,1,1,1,2, ,1,1,1,4,2,5,3,1,2,2,1,1,1,2,1,2,5,2,1,4,2,2,2,2,2,5,6,6,1,4,1,2,3,4,4,2,2,6,1
6053,2,1,    E,2,1,1,1,1,2,1, ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,3,1,1,1,7,2,2,5,1,2,1,1,1,2
6054,2,1,    E,2,1,1,1,1,2, ,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,6,4,2,1,7,2,3,2,3,1,2,5,4,4,4,1,3,2,3,2,1,1,4,2
6055,2,1,    E,2,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,7,3,2,1,5,1,2,2,2,2,2,8,6,2,1,2,3,1,5,2,1,1,6,2
6056,2,1, BC,2,1,1,4,3,2,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,4,4,3,1,3,1,2,3,1,7,2,4,1,3,7,1,1,1,2,5,1,1,1,2
6057,1,1,    E,1,1,1,1,1,2,1,2,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,1,8,1,2,7,1,2,3,4,2,1,1,1,2
6058,1,1,    E,2,1,1,1,1,2, ,2,1,2,1,3,1,1,1,1,1,1,1,1,1,1, , , ,1,3,1,1, ,1,1,1,8,1,2,1,2,2,5,5,2,1,1,1,2
6059,1,1,    E,1,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,2,1,1,5,1,3,2,3,7,1,1,1,3,2,2,1,2,2
6060,1,1,    E,2,1,1,1,1,1,3,1,1,2,1,1,3,2,1,6,1,1,1,1,1,1,5,4,2,4,5,1,2,2,2,2,3,1,5,1,6,1,2,5,1,1,6,1,1,1
6061,2,1, ,1,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,2,2,8,3,2,2,1,3,1,5,2,1,1,2,2
6062,1,1, ,2,1,1,1,1,2, ,2,1,2,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,3,3,2,1,1,1,1,2,3,1,1,7,1,2,1,2,3,1,1,2,2
6063,1,1,    E,2,1,1,1,1,2,1,2,1,2,1,1,1,1,1,3,1,1,1,1,1,1,6,2,3,1,2,1,2,3,1,2,2,8,3,3,7,2,2,1,5,2,2,1,1,2
6064,2,1,    E,2,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,1,1,6,1,5,4,8,1,6,2,2,1,6,2,1,1,8,2
6065,2,1,    E, ,1,2,1,1,2, ,1,3,1,1,3, ,1,1,1,2,1,1,1,1,1, , , , , , , , , , , , , , , , , , , , ,1,2, , 
6066,2,1, ,1,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,1,2,2,3,2,2,6,7,1,2,1,2,3,1,1,2,1
6067,1,1,   D,2,1,1,4,4,2,1,1,1,1,7,3, , ,4,1,1,1,1,1,1,1,1,1,1,1,2,4,4,1,3,1,2,5,6,4,1,3,2,1,4,3,1,1,4,2
6068,1,1, ,2,1,1,1,1,2,1,2,1,2,1, ,1, ,1,1,1,1,1,1,1,1,8,2,3,1,2,1,2,3,1,3,1,3,2,4,7,1,2,1,4,2,1,1,1,2
6069,2,1, ,2,5,2,1,1,2, ,2,1,2,1,3,1,1,1,1,1,1,1,1,1,1, , , ,1,7,6,3, ,1,1,3,8,1,1,1,1,3,5,4,2,1, ,1,1
6070,2,1,    E,2,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,6,2,2,1,4,2,2,2,2,1,5,8,8,5,4,2,2,1,3,2,1,1,3,1
6071,1,1,A,1,1,1,1,1,2, ,1,1,2,1,3,1,1,1,2,1,1,1,1,1,1, , , ,1,4,1,1, ,2,1,1,2,1,1,5,1,2,2,4,5,2,1,8,1
6072,1,1,    E, ,1,1,1,1,1,1,1,1,1,2,1,7,3,2,2,1,1,1,1,2,1,4,2,2,1,3,1,1,2,2,2,3,3,1,3,1,1,1,1,2, ,1,2,1,1
6073,2,1,    E,2,1,1,2,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,3,8,1,1,4,1,2,1,4,3,1,1,1,2
6074,1,1,    E,2,1,1,3,1,2,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,6,2,3,1,3,2,2,3,2,2,5,6,6,1,1,2,3,1,4, ,1,1,6,1
6075,2,1, ,1,1,1,2,1, , ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1, , , ,1,2,1,1, ,1,3, , , , , , , , , , ,1,1, , 
6076,1,1, ,2,1,2,1,1,2,1,1, ,1, ,3,5, ,1,6,1,1,1,1,1,1,6,2,3,1,1,1,1,3,1,4,4,8,6,3,1,3,2,3,2,2,2,1,1,2
6077,2,1,    E, ,3,1,2,2,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1, , , ,1,1,1,1, ,1,1,1,8,1,5,5,2, ,4, , ,1,1,1, 
6078,2,1, ,2,1,1,1,1,2, , ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,1,1,2,3,4,5,3,3,3,2,1,5,2,1,1,7,2
6079,2,1,    E,2,1,1,1,1,2, ,1,1,1,3,1,3,1,1,1,1,1,1,1,1,1,6,7,2,1,5,1,1,2,1,7,2,4,4,6,3,4,2,1,3,2,1,1,1,1
6080,2,1,    E,2,1,1,1,1,2, ,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,2,2,1,3,1,2,7,2,2,1,3,2,1,1,5,1
6081,2,1,    E,2,1,1,1,1,2, ,1,2,1,4,3,2,2,1,1,1,1,1,1,1,1,6,4, ,1,5,4,1, ,5,1,1,8,1,1,1,1,2,1,1,2,1,1,1,2
6082,2,1,    E,2, ,1,3,1,2,1,1,2,2,1,2,3,3,2,1,1,1,1,1,1,1, , , ,1,2,1,3, ,2,5,1,4,7,4,5,2,2,1,2,7,1,1,4,2
6083,2,1, , ,1,1,1,1,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,4,1,2,2,4,8,6,4,2,1,2,1,4,2,1,1,6,2
6084,2,1,    E,2,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,7,2,2,1,2,1,1,2,3,6,1,4,1,2,3,3,2,5,4,2,1,1,1,2
6085,2,1, ,2,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,8,3,2,1,3,2,2,2,2,3,1,4,7,2,2,3,2,1,4,2,1,1,7,2
6086,1,1,    E,2,1,1,1,1,2, ,1,7,1,2,2,7,5,5,4,5,6,1,2,2,1,8,2,3,1,3,2,4,3,3,1,1,6,6,5,1,1,2,1,4,4,3,4,3,2
6087,2,1, ,2,1,1,1,1,2, ,2,1,2,1,3,1,1,1,1,1,1,1,1,1,1, , , ,1,2,1,1, ,1,2,2,2,8,1,1,3,2,1,5,3,1,1,6,2
6088,1,1,    E,2,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,2,2,6,4,2,4,1,2,1,5,1,1,1,1,2
6089,2,1,    E,2,1,1,2,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,1,2,2,4,1,1,1,1,1,2,1,3,3,1,1,1,2
6090,1,1,    E,1,1,1,1,1,2,1,1,2,1,1,2,3,3,1,2,1,1,1,1,1,1,7,2,2,1,4,1,1,2,1,7,1,8,4,5,7,1,3,1,5,2,2,1,1,2
6091,1,1,    E,2,1,1,1,1,1,1,1,2,1,7,2,7,1,2,6,1,1,1,1,2,1,6,3,2,1,2,2,1,2,2,2,7,4,3,1,1,2,2,1,2,2,2,2,3,1
6092,2,1,    E, ,1,1,1,1,1,5, ,1,2,1,1,1,1,1,1,1,1,1,1,1,1, , , , ,1,1,1, ,1, ,1,8,8,1,7,2,2,1,1,5,1,1,5,2
6093,1,1,    E,1,1,1,2,2,1,5,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,2,2,2,2,1,1,1,3,4,3,7,1,1,1,2
6094,2,1, ,1,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,3,3,5,4,1, ,1,2,5,4, ,1,1,1,1
6095,1,1,    E,1,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,8,4,1,6,1,2,1,4,1,1,1,4,1
6096,2,1,    E,1,1,1,3,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,2,2,8,8,2,5,2,2,1,4,3,1,1,1,2
6097,2,1,    E,1,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,1,2,1,3,8,7,1,2,4,2,1,4,2,1,1,6,2
6098,1,1,    E, ,1,1,1,1,2, ,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,2,2,8,1,1,1,1,3,1,3,2,1,1,1,2
6099,2,1,    E,2,1,1,1,1,2, ,2,1,2,1,3,1,1,1,1,1,1,1,1,1,1, , , ,4,2,2,2, ,2,3,2,1,3,2,4,1,2,5,1,7,1,1,1,2
6100,2,1,    E,2,1,1,1,1,2, ,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,2,2,3,1,2,1,1,3,2,2,5,8,6,1,6,2,2,1,4,3,2,1,6,2
6101,1,1,    E,3,1,1,2,1,2,1,1,1,1, ,1,1,1,1,1,1,1,1,1,1,1, , , ,1,6,1,6, ,6,7,1,1,2,1,3,1,1,1,4, ,1,1,1,1
6102,1,1,    E,1,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,8,8,2,1,3,2,1,4,2,1,1,8,2
6103,2,1,    E,2,1,1,1,1,2, ,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,1,3,2,4,8,4,7,7,1,2,1,1,4,1,1,4,1
6104,2,2,  C,2,1,1,3,1,2, ,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,5,3,2,1,3,1,2,2,2,5,3,7,1,1,4,3,2,5,3,2,1,1,8,2
6105,2,1,    E,1,1,1,1,1,1,2,1, ,1,5,3, , ,1,3,1,1,1,1,2,1,1,1,1,1,2,1,7,1,1,6,2,8,1,6,4,2,2,5,5,3,3,2,1,1
6106,2,1,    E,2,1,1,2,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,2,1,8,8,4,2,2,2,1,4,4,1,1,8,2
6107,2, ,    E,1,1,1,1,1,2,1,2,1,2,1, , , ,1, ,1,1,1, ,1,1,1,1,1, , , , ,1, , , , , , , , ,3, , , , ,1, , 
6108,1,2,    E, ,1,1,2,1,2,1,2,1,1,1,1,1,1,1,2,1,2,1,1,1,1, , , ,2,3,2,1, ,2,3,2,1,1,4,6,1,2,1,4,2,1,1,1,1
6109,1,1, ,1,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,3,2,3,2,1,2,1,4,1,1,1,2,1
6110,1,2,    E, ,1,1,1,1,2, ,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,5,4,8,6,2,5,3,2,1,3,1,1,1,3,2
6111,1,2,    E,2,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,1,1,7,8,2,4,3,2,1,6,1,1,1,3,2
6112,1,2,    E,2,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,2,8,6,3,1,3,2,1,4,2,1,1,6,2
6113,2,2,    E,2,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,2,1,3,2,5,5,7,3,3,4,2,1,4,1,1,1,6,2
6114,2,1, ,2,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,3,3,1,1,3,1,7,3,2,1,4,1,1,1,1,2
6115,1,1, ,2,1,1,1,1,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,1,2,2,8,1,3,4,2,1,3,2,1,1,5,2
6116,2,2,    E,2,1,1,1,1,2,1,2,1,1,3,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,3,2,8,1,5,3,2,3,3,2,1,1,8,2
6117,1,2,    E,2,4,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,1,1,4,1,1,8,5,3,2,4,3,1,5,1,1,1,5,2
6118,2,2,    E,2,5,1,2,1,2,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,1,3,2,2,6,7,4,7,3,2,1,4,1,1,1,7,2
6119,1,2,    E,2,1,1,1,1,2, ,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,2,1,4,2,3,6,1,3,1,5,1,1,1,1,2
6120,2,1,    E,1,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,8,2,2,1,3,1,1,2,1,3,1,3,1,5,4,1,2,1,2,2,1,1,1,2
6121,1,2,    E,2,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,7,4,2,1,3,3,2,2,2,2,2,6,4,2,1,1,2,1,4,1,1,1,1,2
6122,2,2,    E, ,4,1, , ,2, ,1, ,1,6, ,1,1,1,4,1,3,1,1,1,1,1,1,1,4,3,1,1,1, ,3,1,8,8,5,5,3,1,1,1,1,1,1,8,1
6123,1,2,    E,2,1,1,1,1,2,2,1,1,1,1,1,5,1,1,1,3,1,1,1,1,1,5,6,3,1,1,2,1,3,1,1,2,3,4,2,3,1,2,1,4,1,1,1,4,1
6124,1,1,  C,2,1,1,1,1,1, ,2,1,1, ,1,1,1,1,1,1,1,1,1,1,1, , , ,4,7,1,1, ,1,1,1,1,1,5,7,1,3,3,5,2,1,1,2,2
6125,1,2,    E,2,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,2,1,5,2,5, ,8,1,3,3,2,1,5,1,1,1,5,2
6126,1,2,    E,2,1,3,1,1,2,1,2,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,2,3,1,2,3,3,4,8,5,3,4,2,1,4,2,1,1,8,2
6127,1,2,    E,2,1,1,3,1,1,1,2,1,1,3,1,3,2,1,1,1,1,1,1,1,1,5,2,2,1,2,2,2,2,2,2,1,2,2,4,6,1,2,1,5,1,1,1,1,2
6128,2,2,    E,2,5,5,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,5,2,2,1,2,1,1,2,2,2,3,1,6,2,4,2,3,5,1,1,1,1,6,2
6129,1,1, ,2,1,1,2,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,2,3,1,2,2,3,3,8,4,2,4,2,1, ,2,1,1,4,2
6130,2,2,    E,2,3,1,2,1,2, ,2,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,3,1,2,1,2,4,5,7,4,4,4,3,2,1,5,1,1,1,7,2
6131,1,1, ,2,1,1,1,1,2, ,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,4,2,1,2,2,1,4,2,1,1,1,2
6132,2,1,A, ,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,2,1,2,3,2,1,8,5,5,2,2,1,4,2,1,1,6,1
6133,2,2,    E,2,5,1,3,1,2,1,2,1,1,4,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,3,2,1,8,8,6,4,4,2,1,6,1,1,1,6,2
6134,1,1,    E,2,1,1,1,1,2, ,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,2,6,4,7,1,1,1,3,1,2,2,1,1,5,1
6135,1,2,    E,2,3,1,1,1,2,1,2,1,1,6,3,1,1,1,1,1,3,1,1,1,1,5,2,2,1,1,2,2,2,1,1,1,6,6,2,2,1,2,3,2,1,1,1,2,1
6136,1,2,    E,2,1,1,1,1,2,1,2,1,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,2,1,2,1,4,8,1,2,1,3,2,1,4,1,1,1,1,2
6137,1,1,    E,2,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,2,1,2,1,1,8,4,3,4,1,2,1,5,1,1,1,1,2
6138,2,1,    E,2,1,1,1,1,2, ,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,3,4,8,3,7,4,2,1,5,2,1,1,8,2
6139,1,1,    E,3,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,8,2,2,1,2,1,2,2,2,2,2,4,8,7,1,2,2,2,6,1,1,1,8,2
6140,1,2,    E,2,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,3,2,1,1,5,5,3,2,1,1,3,1,1,1,5,2
6141,2,2,    E,2,1,1,1,1,2,1,1,1,1,7,3,2,1,1,2,1,1,1,1,1,1,8,2,3,1,2,2,3,3,2,3,4,1,8,2,5,3,2,1,4,1,1,1,6,2
6142,1,2,    E,2,1,1,1,1,2,1,2,1,1,5,2,1,1,1,1,1,1,1,1,1,1,7,3,2,1,2,2,2,2,2,2,1,8,5,4,1,4,2,1,4,1,1,1,5,2
6143,2,2,    E,2,1,1,1,1,2,1,1,1,1,3,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,3,2,8,8,4,5,4,2,1,4,1,1,1,6,2
6144,1,1,  C, ,3,1,2,2,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,7,2,2,1,3,2,2,2,3,1,3,8,8,4,7,4,3,1,4,1,1,1,6,2
6145,1,2,    E,2,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,2,1,1,2,2,8,2,3,1,2,2,1,4,1,1,1,1,2
6146,1,1, ,1,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,6,2,3,1,2,2,2,3,3,2,1,3,8,2,4,1,2,1,5,1,1,1,4,2
6147,1,2,    E,2,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,3,2,5,8,6,2,4,2,2,3,5,1,1,1,4,2
6148,1,2,    E,2,2,1,1,1,2,1,2,1,2,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,3,2,1,1,2,1,3,7,6,2,4,2,2,1,4,1,2,1,4,1
6149,1,2,    E,2,1,1,1,1,2,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,6,6,2,1,7,2,2,2,2,2,2,8,8,2,2,2,2,1,3,2,1,1,8,2
6150,1,1,    E,2,1,1,1,1,2,1,1,1,1,1,3,3,1,1,1,1,1,1,1,1,1,6,3,2,1,2,1,2,2,1,5,1,8,2,5,4,2,2,1,4,1,1,1,1,2
6151,1,2,    E,4,5,1,3,1,2,1,1,2,1,6,3,2,2,1,1,1,1,1,1,2,1,8,2, ,1,3,2,1, ,3,2,2,1,4,3,1,1,2,1,3,1,1,1,1,1
6152,2,2,    E,4,3,1,2,1,2,1,1,2,1,7,2,7,1,1,5,2,1,1,1,2,1,4,7,3,1,4,1,2,3,1,2,3,6,8,2,3,3,2,1,3,1,1,2,8,2
6153,1,1, ,1,5,1,1,1,2, ,2,1,1,4,1,1,1,1,1,1,2,1,1,2,1,6,7,2,1,2,2,1,2,3,1,1,5,1,4,3,2,2,1,3,2,2,1,1,2
6154,2,2,    E,3,1,1,2,1,2,1,1,1,1,6,3,3,1,1,3,1,1,1,1,1,1,6,7,2,1,1,1,2,2,2,3,4,8,1,2,4,1,2,1,3,1,1,1,1,2
6155,1,1, ,2,1,1,4,1,1,3,2,1,1,2,1,6,3,1,2,2,1,1,1,3,1,6,3,3,1,3,1,1,3,3,2,1,1,2,3,2,1,3,1,3,1,1,1,1,1
6156,2,2,    E,2,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,3,2,4,3,1,6,2,2,1,3,1,1,1,2,1
6157,2,2,    E,2,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,3,2,2,8,8,4,2,4,2,1,4,1,1,1,7,2
6158,1,2,    E,1,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,2,2,8,3,4,4,1,2,1,4,1,1,1,4,1
