Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA
2018-05-21,2018,5,21,Monday,20,2018-20,273.01,273.98,272.57,273.37,58025900,254.19,0.007518490955390922,250.59928571428574,248.4144
2018-05-22,2018,5,22,Tuesday,20,2018-20,273.96,274.25,272.24,272.61,52966400,253.49,-0.002780160743162674,251.2242857142857,248.3252
2018-05-23,2018,5,23,Wednesday,20,2018-20,271.17,273.39,270.99,273.36,64694200,254.18,0.002751071712244535,251.93714285714287,248.2832
2018-05-24,2018,5,24,Thursday,20,2018-20,272.91,273.22,270.78,272.8,76043800,253.66,-0.0020484883753807415,252.38714285714286,248.257
2018-05-25,2018,5,25,Friday,20,2018-20,272.15,272.86,271.58,272.15,56374800,253.06,-0.002382818155880928,252.73499999999999,248.22440000000003
2018-05-29,2018,5,29,Tuesday,21,2018-21,270.31,271.17,267.76,269.02,115908600,250.15,-0.011500988187634897,252.875,248.1282
2018-05-30,2018,5,30,Wednesday,21,2018-21,270.5,273.11,270.42,272.61,69678400,253.49,0.013344850791134899,253.08214285714286,248.16780000000003
2018-05-31,2018,5,31,Thursday,21,2018-21,272.15,272.49,270.26,270.94,93519900,251.93,-0.006125772651631167,253.01000000000002,248.16760000000002
2018-06-01,2018,6,1,Friday,21,2018-21,272.41,273.94,272.33,273.6,71258400,254.41,0.009817529523785007,253.06,248.2266
2018-06-04,2018,6,4,Monday,22,2018-22,274.53,275.19,274.26,274.9,45385200,255.62,0.004751521418313143,253.18785714285715,248.43559999999997
2018-06-05,2018,6,5,Tuesday,22,2018-22,275.05,275.53,274.18,275.1,51135000,255.8,0.0007277943045080892,253.45357142857142,248.75260000000003
2018-06-06,2018,6,6,Wednesday,22,2018-22,275.79,277.52,275.09,277.4,62732200,257.94,0.008360445707507935,253.79642857142858,248.9812
2018-06-07,2018,6,7,Thursday,22,2018-22,277.95,278.28,276.34,277.37,72969400,257.91,-0.00010825626138244449,254.15214285714288,249.29300000000003
2018-06-08,2018,6,8,Friday,22,2018-22,276.85,278.25,276.66,278.19,72139700,258.67,0.0029563667016436757,254.60714285714286,249.63440000000003
2018-06-11,2018,6,11,Monday,23,2018-23,278.44,279.37,278.31,278.56,58892500,259.02,0.0013301893281181254,254.95214285714286,249.921
2018-06-12,2018,6,12,Tuesday,23,2018-23,279.03,279.33,278.19,278.92,72329000,259.35,0.0012920158463398668,255.37071428571429,250.3198
2018-06-13,2018,6,13,Wednesday,23,2018-23,279.19,279.48,277.8,278.03,79070600,258.53,-0.0031904536318150267,255.68142857142857,250.6408
2018-06-14,2018,6,14,Thursday,23,2018-23,279.01,279.33,278.06,278.73,77097600,259.18,0.002517658313348381,256.0757142857143,250.92300000000003
2018-06-15,2018,6,15,Friday,23,2018-23,276.6,277.51,275.35,277.13,120041600,258.85,-0.0012760382691378025,256.4892857142857,251.16
2018-06-18,2018,6,18,Monday,24,2018-24,275.49,276.7,274.95,276.56,52917600,258.31,-0.0020566255848514237,257.07214285714286,251.49620000000002
2018-06-19,2018,6,19,Tuesday,24,2018-24,274.0,275.75,273.53,275.5,97531500,257.32,-0.003832753395363264,257.3457142857143,251.7888
2018-06-20,2018,6,20,Wednesday,24,2018-24,276.27,276.72,275.59,275.97,53785500,257.76,0.0017060072208519017,257.76214285714286,252.01300000000003
2018-06-21,2018,6,21,Thursday,24,2018-24,275.96,275.98,273.68,274.24,71061400,256.15,-0.006269213911706761,257.88642857142855,252.23080000000002
2018-06-22,2018,6,22,Friday,24,2018-24,275.66,275.79,274.49,274.74,54898500,256.61,0.0018233369496658547,257.95714285714286,252.41760000000002
2018-06-25,2018,6,25,Monday,25,2018-25,273.44,273.62,269.1,271.0,137854200,253.12,-0.013612498760213532,257.7657142857143,252.549
2018-06-26,2018,6,26,Tuesday,25,2018-25,271.64,272.56,270.79,271.6,68547400,253.68,0.0022140056792407936,257.4614285714286,252.651
2018-06-27,2018,6,27,Wednesday,25,2018-25,272.26,273.87,269.18,269.35,105110700,251.58,-0.008284405636451386,257.00928571428574,252.65779999999998
2018-06-28,2018,6,28,Thursday,25,2018-25,269.29,271.75,268.49,270.89,76650500,253.02,0.005717549835687397,256.60571428571427,252.6898
2018-06-29,2018,6,29,Friday,25,2018-25,272.12,273.66,271.15,271.28,97592500,253.38,0.001439594735175742,256.20285714285717,252.7568
2018-07-02,2018,7,2,Monday,26,2018-26,269.51,272.04,269.24,271.86,63554800,253.92,0.0021378303166139645,255.81500000000003,252.877
2018-07-03,2018,7,3,Tuesday,26,2018-26,272.87,272.98,270.42,270.9,42187100,253.03,-0.003530952031416623,255.42214285714286,252.9802
2018-07-05,2018,7,5,Thursday,26,2018-26,272.17,273.18,270.96,273.11,56925900,255.09,0.008157824560819593,255.13000000000002,253.19140000000004
2018-07-06,2018,7,6,Friday,26,2018-26,273.14,275.84,272.71,275.42,66493700,257.25,0.00845825229616759,255.0157142857143,253.4336
2018-07-09,2018,7,9,Monday,27,2018-27,276.55,277.96,276.5,277.9,50550400,259.56,0.009004427298351603,255.105,253.6722
2018-07-10,2018,7,10,Tuesday,27,2018-27,278.41,279.01,278.08,278.9,51966800,260.5,0.0035985276687591217,255.33214285714286,253.925
2018-07-11,2018,7,11,Wednesday,27,2018-27,277.15,278.04,276.52,276.86,77054700,258.59,-0.007314407283010915,255.39142857142855,254.1778
2018-07-12,2018,7,12,Thursday,27,2018-27,278.28,279.43,277.6,279.37,60124700,260.94,0.009066046827355567,255.73357142857142,254.46880000000002
2018-07-13,2018,7,13,Friday,27,2018-27,279.17,279.93,278.66,279.59,48216000,261.14,0.0007870962067810794,256.0571428571429,254.7968
2018-07-16,2018,7,16,Monday,28,2018-28,279.64,279.8,278.84,279.34,48201000,260.91,-0.0008938727935692281,256.61357142857145,255.13099999999997
2018-07-17,2018,7,17,Tuesday,28,2018-28,278.47,280.91,278.41,280.47,52315500,261.97,0.004044799360710893,257.2057142857143,255.4232
2018-07-18,2018,7,18,Wednesday,28,2018-28,280.56,281.18,280.06,281.06,44593500,262.52,0.0021036621521846044,257.9871428571428,255.7098
2018-07-19,2018,7,19,Thursday,28,2018-28,280.31,280.74,279.46,280.0,61412100,261.53,-0.003771272623450783,258.59499999999997,255.9766
2018-07-20,2018,7,20,Friday,28,2018-28,279.77,280.48,279.5,279.68,82337700,261.23,-0.0011428644776739771,259.1557142857143,256.1894
2018-07-23,2018,7,23,Monday,29,2018-29,279.45,280.43,279.06,280.2,47047600,261.71,0.0018593672987572418,259.71214285714285,256.3648
2018-07-24,2018,7,24,Tuesday,29,2018-29,281.79,282.56,280.63,281.61,68026900,263.03,0.005032057004014989,260.4264285714286,256.5512
2018-07-25,2018,7,25,Wednesday,29,2018-29,281.33,284.37,281.28,284.01,78882900,265.27,0.008522479075518508,261.1535714285714,256.78
2018-07-26,2018,7,26,Thursday,29,2018-29,283.2,284.11,283.09,283.34,57919500,264.65,-0.002359180279475459,261.6821428571428,257.0314
2018-07-27,2018,7,27,Friday,29,2018-29,283.71,283.82,280.38,281.42,76768700,262.85,-0.006776124177359177,261.91714285714284,257.2256
2018-07-30,2018,7,30,Monday,30,2018-30,281.51,281.69,279.36,279.95,63742500,261.48,-0.005223520249311608,261.9871428571428,257.3966
2018-07-31,2018,7,31,Tuesday,30,2018-30,280.81,282.02,280.38,281.33,68570500,262.77,0.004929409630952453,262.2857142857143,257.606
2018-08-01,2018,8,1,Wednesday,30,2018-30,281.56,282.13,280.13,280.86,53853300,262.33,-0.001670653704670233,262.38500000000005,257.7688
2018-08-02,2018,8,2,Thursday,30,2018-30,279.39,282.58,279.16,282.39,63426400,263.76,0.005447522963251572,262.57214285714286,257.9742
2018-08-03,2018,8,3,Friday,30,2018-30,282.53,283.66,282.33,283.6,53935400,264.89,0.004284700730454061,262.8564285714286,258.1884
2018-08-06,2018,8,6,Monday,31,2018-31,283.64,284.99,283.2,284.64,39400900,265.86,0.003667333496469194,263.1342857142857,258.43240000000003
2018-08-07,2018,8,7,Tuesday,31,2018-31,285.39,286.01,285.24,285.58,43196600,266.74,0.003302337497997021,263.43571428571425,258.706
2018-08-08,2018,8,8,Wednesday,31,2018-31,285.39,285.91,284.94,285.46,42114600,266.63,-0.0004202287815642247,263.8,259.0356
2018-08-09,2018,8,9,Thursday,31,2018-31,285.53,285.97,284.92,285.07,35717000,266.26,-0.001366060174864847,264.1592857142857,259.291
2018-08-10,2018,8,10,Friday,31,2018-31,283.45,284.06,282.36,283.16,77076000,264.48,-0.006700272519851058,264.35714285714283,259.542
2018-08-13,2018,8,13,Monday,32,2018-32,283.47,284.16,281.77,282.1,65732900,263.49,-0.0037433031670552896,264.39,259.72360000000003
2018-08-14,2018,8,14,Tuesday,32,2018-32,282.92,284.17,282.48,283.9,43842000,265.17,0.0063806112808604265,264.3828571428572,259.9146
2018-08-15,2018,8,15,Wednesday,32,2018-32,282.38,282.54,280.16,281.78,102925400,263.19,-0.00746720674816459,264.2785714285714,260.06239999999997
2018-08-16,2018,8,16,Thursday,32,2018-32,283.4,285.04,283.36,284.06,69967900,265.32,0.008091207786111942,264.45500000000004,260.21
2018-08-17,2018,8,17,Friday,32,2018-32,283.83,285.56,283.37,285.06,65618500,266.25,0.0035201466398036008,264.7957142857143,260.37679999999995
2018-08-20,2018,8,20,Monday,33,2018-33,285.57,285.97,285.06,285.67,39807500,266.82,0.002140165234693736,265.085,260.5398
2018-08-21,2018,8,21,Tuesday,33,2018-33,286.25,287.31,285.71,286.34,67272000,267.45,0.002345356957244249,265.4507142857143,260.7084
2018-08-22,2018,8,22,Wednesday,33,2018-33,285.88,286.76,285.58,286.17,44993300,267.29,-0.0005936964341015649,265.70285714285717,260.8672
2018-08-23,2018,8,23,Thursday,33,2018-33,285.97,286.94,285.43,285.79,49204900,266.93,-0.0013277334622742165,265.84857142857146,261.03520000000003
2018-08-24,2018,8,24,Friday,33,2018-33,286.44,287.67,286.38,287.51,57487400,268.54,0.006018356662344404,266.04,261.2224
2018-08-27,2018,8,27,Monday,34,2018-34,288.86,289.9,288.68,289.78,57072400,270.66,0.007895291894538303,266.32,261.4586
2018-08-28,2018,8,28,Tuesday,34,2018-34,290.3,290.42,289.4,289.92,46943500,270.79,0.0004833677847040363,266.6171428571429,261.7082
2018-08-29,2018,8,29,Wednesday,34,2018-34,290.16,291.74,289.89,291.48,61485500,272.25,0.005380292134502307,267.045,262.0068
2018-08-30,2018,8,30,Thursday,34,2018-34,290.94,291.36,289.63,290.3,61229500,271.15,-0.0040484019203567145,267.5214285714286,262.27459999999996
2018-08-31,2018,8,31,Friday,34,2018-34,289.84,290.81,289.29,290.31,66140800,271.16,3.477796967565894e-05,268.06928571428574,262.5748
2018-09-04,2018,9,4,Tuesday,35,2018-35,289.84,290.21,288.68,289.81,57594400,270.69,-0.0017222937265425342,268.46357142857147,262.8564
2018-09-05,2018,9,5,Wednesday,35,2018-35,289.41,289.64,287.89,289.03,72452400,269.96,-0.0026914496950994904,268.94714285714286,263.1932
2018-09-06,2018,9,6,Thursday,35,2018-35,289.15,289.49,287.0,288.16,65909900,269.15,-0.0030101509506822444,269.2207142857143,263.5026
2018-09-07,2018,9,7,Friday,35,2018-35,286.98,288.7,286.71,287.6,73524800,268.62,-0.001943207278466641,269.39,263.8434
2018-09-10,2018,9,10,Monday,36,2018-36,288.74,289.04,287.88,288.1,50210900,269.09,0.0017386360976934245,269.5521428571429,264.1648
2018-09-11,2018,9,11,Tuesday,36,2018-36,287.37,289.55,286.98,289.05,50530500,269.98,0.003297153445050771,269.73285714285714,264.4968
2018-09-12,2018,9,12,Wednesday,36,2018-36,289.06,289.8,288.23,289.12,59810800,270.04,0.0002422377934137021,269.9292857142857,264.8192
2018-09-13,2018,9,13,Thursday,36,2018-36,290.32,291.04,290.0,290.83,51034200,271.64,0.005914459574392961,270.2657142857143,265.1914
2018-09-14,2018,9,14,Friday,36,2018-36,291.06,291.27,290.0,290.88,55079900,271.69,0.00017200009257223314,270.49071428571426,265.5234
2018-09-17,2018,9,17,Monday,37,2018-37,290.82,290.86,289.03,289.34,68244000,270.25,-0.005294243121376052,270.4614285714286,265.78340000000003
2018-09-18,2018,9,18,Tuesday,37,2018-37,289.58,291.58,289.55,290.91,61930400,271.72,0.005426085047624429,270.52785714285716,266.0266
2018-09-19,2018,9,19,Wednesday,37,2018-37,290.97,291.69,290.83,291.22,49080600,272.01,0.0010657478480351479,270.51071428571424,266.2568
2018-09-20,2018,9,20,Thursday,37,2018-37,292.64,293.94,291.24,293.58,100360600,274.21,0.008103581516456293,270.7292857142857,266.56919999999997
2018-09-21,2018,9,21,Friday,37,2018-37,293.09,293.22,291.81,291.99,105479700,273.96,-0.0009133783044440458,270.9292857142857,266.82959999999997
2018-09-24,2018,9,24,Monday,38,2018-38,291.34,291.5,290.37,291.02,53409600,273.05,-0.003322336113030455,271.09785714285715,267.0678
2018-09-25,2018,9,25,Tuesday,38,2018-38,291.53,291.65,290.48,290.75,44370000,272.8,-0.0009276549820884661,271.30071428571426,267.3056
2018-09-26,2018,9,26,Wednesday,38,2018-38,290.91,292.24,289.41,289.88,79739700,271.98,-0.002992171824295231,271.5028571428571,267.5058
2018-09-27,2018,9,27,Thursday,38,2018-38,290.41,291.91,290.1,290.69,59249500,272.74,0.002794694266147202,271.79714285714283,267.7102
2018-09-28,2018,9,28,Friday,38,2018-38,289.99,291.28,289.95,290.72,70091400,272.77,0.00010282917869131047,272.06,267.935
2018-10-01,2018,10,1,Monday,39,2018-39,292.11,292.93,290.98,291.73,62078900,273.72,0.003474463337782785,272.32714285714286,268.1848
2018-10-02,2018,10,2,Tuesday,39,2018-39,291.56,292.36,291.14,291.56,47258200,273.56,-0.0005829999489359583,272.5785714285715,268.4218
2018-10-03,2018,10,3,Wednesday,39,2018-39,292.74,293.21,291.32,291.72,64694600,273.71,0.0005487568632258633,272.7264285714286,268.6354
2018-10-04,2018,10,4,Thursday,39,2018-39,291.18,291.24,287.66,289.44,111545900,271.57,-0.007815858860300007,272.71785714285716,268.7614
2018-10-05,2018,10,5,Friday,39,2018-39,289.69,290.27,286.22,287.82,105951700,270.05,-0.005596874246028949,272.7035714285715,268.8694
2018-10-08,2018,10,8,Monday,40,2018-40,287.05,288.22,285.5,287.82,87742200,270.05,0.0,272.5842857142857,269.0134
2018-10-09,2018,10,9,Tuesday,40,2018-40,287.39,288.86,286.77,287.4,74339000,269.65,-0.0014593884536313606,272.4157142857143,269.1768
2018-10-10,2018,10,10,Wednesday,40,2018-40,286.83,286.91,277.88,278.3,214731000,261.12,-0.0316628636629388,271.48071428571427,269.1438
2018-10-11,2018,10,11,Thursday,40,2018-40,277.08,278.9,270.36,272.17,274840500,255.36,-0.022026653109285976,270.15214285714285,269.0044
2018-10-12,2018,10,12,Friday,40,2018-40,276.77,277.09,272.37,275.95,183186500,258.91,0.013888304635888193,269.14214285714286,268.9074
2018-10-15,2018,10,15,Monday,41,2018-41,275.55,277.04,274.3,274.4,102263700,257.46,-0.005617296799825144,268.0464285714285,268.7588
2018-10-16,2018,10,16,Tuesday,41,2018-41,276.6,280.82,276.07,280.4,118255800,263.09,0.02186629544622365,267.4114285714286,268.7034
2018-10-17,2018,10,17,Wednesday,41,2018-41,280.44,281.15,277.56,280.45,110626000,263.13,0.00017782597136140055,266.725,268.6312
2018-10-18,2018,10,18,Thursday,41,2018-41,279.4,280.07,274.97,276.4,134557500,259.33,-0.014440891263500899,265.765,268.4852
2018-10-19,2018,10,19,Friday,41,2018-41,277.13,279.3,275.47,276.25,139901600,259.19,-0.0005423752269262394,264.72714285714284,268.3438
2018-10-22,2018,10,22,Monday,42,2018-42,277.0,277.36,274.41,275.01,82415800,258.03,-0.00448888628288191,263.61785714285713,268.2148
2018-10-23,2018,10,23,Tuesday,42,2018-42,270.95,274.87,268.61,273.61,146352700,256.71,-0.005090671600351593,262.4035714285714,268.07919999999996
2018-10-24,2018,10,24,Wednesday,42,2018-42,273.33,273.76,264.7,265.32,177806700,248.94,-0.030298390483820103,260.78714285714284,267.7546
2018-10-25,2018,10,25,Thursday,42,2018-42,267.38,271.81,266.23,270.08,138061500,253.4,0.017940189968077114,259.59785714285715,267.5588
2018-10-26,2018,10,26,Friday,42,2018-42,265.92,271.0,262.29,265.33,201574600,248.95,-0.017587159922061835,258.0907142857143,267.2314
2018-10-29,2018,10,29,Monday,43,2018-43,268.8,270.25,259.85,263.86,160749100,247.57,-0.0055404460159563795,256.5135714285714,266.8578
2018-10-30,2018,10,30,Tuesday,43,2018-43,263.67,268.12,263.12,267.77,157116000,251.24,0.014818663579984293,255.80785714285713,266.5462
2018-10-31,2018,10,31,Wednesday,43,2018-43,270.65,273.23,270.12,270.63,128296300,253.92,0.010680617257272207,255.70499999999998,266.2756
2018-11-01,2018,11,1,Thursday,43,2018-43,271.6,273.73,270.38,273.51,99495000,256.62,0.010641902184880037,255.54142857142855,266.06219999999996
2018-11-02,2018,11,2,Friday,43,2018-43,274.75,275.23,269.59,271.89,122634100,255.1,-0.005923089620162081,255.37285714285716,265.82559999999995
2018-11-05,2018,11,5,Monday,44,2018-44,272.44,274.01,271.35,273.39,65622500,256.51,0.005517068782958656,254.90285714285713,265.585
2018-11-06,2018,11,6,Tuesday,44,2018-44,273.32,275.3,273.25,275.12,60085900,258.13,0.006327936994743988,254.54571428571427,265.33439999999996
2018-11-07,2018,11,7,Wednesday,44,2018-44,277.56,281.1,277.08,281.01,102752100,263.66,0.021408992540599803,254.855,265.1918
2018-11-08,2018,11,8,Thursday,44,2018-44,280.11,281.22,279.22,280.5,65584900,263.18,-0.0018150267687800925,255.14000000000001,265.01039999999995
2018-11-09,2018,11,9,Friday,44,2018-44,279.03,279.24,276.18,277.76,98812600,260.61,-0.009768246496551836,255.3242857142857,264.7996
2018-11-12,2018,11,12,Monday,45,2018-45,277.19,277.46,271.99,272.57,99673600,255.74,-0.018685255469768514,255.25500000000002,264.4912
2018-11-13,2018,11,13,Tuesday,45,2018-45,273.09,275.33,271.25,272.06,98176600,255.26,-0.0018712285454893784,255.70642857142857,264.1826
2018-11-14,2018,11,14,Wednesday,45,2018-45,274.16,274.61,268.45,270.2,125335900,253.52,-0.006836434282298409,255.71499999999997,263.85380000000004
2018-11-15,2018,11,15,Thursday,45,2018-45,268.78,273.54,267.01,273.02,135101400,256.16,0.010436558440170884,256.23,263.594
2018-11-16,2018,11,16,Friday,45,2018-45,271.79,274.75,271.21,273.73,126668000,256.83,0.002600581780249467,256.89142857142855,263.3582
2018-11-19,2018,11,19,Monday,46,2018-46,273.05,273.38,268.07,269.1,103061700,252.48,-0.01691441730475829,256.98,263.026
2018-11-20,2018,11,20,Tuesday,46,2018-46,265.36,267.0,263.15,264.12,136021300,247.81,-0.018506176380540307,256.54357142857145,262.58259999999996
2018-11-21,2018,11,21,Wednesday,46,2018-46,265.86,267.15,265.01,265.02,75563700,248.66,0.0034077091946942417,255.975,262.155
2018-11-23,2018,11,23,Friday,46,2018-46,263.18,264.82,263.07,263.25,42807900,246.99,-0.0066789307132505416,255.3957142857143,261.66200000000003
2018-11-26,2018,11,26,Monday,47,2018-47,265.78,267.75,265.34,267.5,79981400,250.98,0.016144403980643096,255.0007142857143,261.2478
2018-11-27,2018,11,27,Tuesday,47,2018-47,266.34,268.4,265.66,268.4,75502400,251.83,0.0033645901418883906,254.5507142857143,260.8794
2018-11-28,2018,11,28,Wednesday,47,2018-47,269.6,274.58,268.33,274.58,127629600,257.62,0.023025314618747794,254.11928571428572,260.5974
2018-11-29,2018,11,29,Thursday,47,2018-47,273.71,275.55,272.43,273.98,82346400,257.06,-0.002185301949074181,253.68214285714285,260.2984
2018-11-30,2018,11,30,Friday,47,2018-47,273.81,276.28,273.45,275.65,98204200,258.63,0.006095277848414238,253.5407142857143,259.9868
2018-12-03,2018,12,3,Monday,48,2018-48,280.28,280.4,277.51,279.3,103176300,262.05,0.013241218117492348,253.99142857142857,259.7486
2018-12-04,2018,12,4,Tuesday,48,2018-48,278.37,278.85,269.9,270.25,177986000,253.56,-0.03240201864104486,253.87000000000003,259.35880000000003
2018-12-06,2018,12,6,Thursday,48,2018-48,265.92,269.97,262.44,269.84,204185400,253.18,-0.001517259557116457,253.8457142857143,258.9664
2018-12-07,2018,12,7,Friday,48,2018-48,269.46,271.22,262.63,263.57,161018900,247.29,-0.02323579199369441,253.21214285714285,258.4726
2018-12-10,2018,12,10,Monday,49,2018-49,263.37,265.16,258.62,264.07,151445900,247.76,0.0018968065887265961,252.56428571428572,257.973
2018-12-11,2018,12,11,Tuesday,49,2018-49,267.66,267.87,262.48,264.13,121504400,247.82,0.00022743713392503473,252.23142857142855,257.474
2018-12-12,2018,12,12,Wednesday,49,2018-49,267.47,269.0,265.37,265.46,97976700,249.07,0.005035297076000811,252.32142857142858,256.981
2018-12-13,2018,12,13,Thursday,49,2018-49,266.52,267.49,264.12,265.37,96662700,248.98,-0.00033921614298804137,252.34428571428572,256.48940000000005
2018-12-14,2018,12,14,Friday,49,2018-49,262.96,264.03,259.85,260.47,116961100,244.39,-0.018464657550298025,252.1585714285714,255.903
2018-12-17,2018,12,17,Monday,50,2018-50,259.4,260.65,253.53,255.36,165492300,239.59,-0.019618453787796253,251.345,255.2634
2018-12-18,2018,12,18,Tuesday,50,2018-50,257.2,257.95,253.28,255.08,134515100,239.33,-0.0010963653212802127,250.45214285714286,254.649
2018-12-19,2018,12,19,Wednesday,50,2018-50,255.17,259.4,249.35,251.26,214992800,235.74,-0.014975835000141546,248.8892857142857,253.9628
2018-12-20,2018,12,20,Thursday,50,2018-50,249.86,251.62,244.65,247.17,252053400,231.91,-0.016277904852607272,247.09285714285716,253.208
2018-12-21,2018,12,21,Friday,50,2018-50,246.74,249.71,239.98,240.7,255345600,227.16,-0.020489677553792718,244.845,252.52879999999996
2018-12-24,2018,12,24,Monday,51,2018-51,239.04,240.84,234.27,234.34,147311600,221.15,-0.026422798223858734,241.92357142857142,251.84459999999999
2018-12-26,2018,12,26,Wednesday,51,2018-51,235.97,246.18,233.76,246.18,218485400,232.33,0.05052490332580217,240.40714285714284,251.31300000000002
2018-12-27,2018,12,27,Thursday,51,2018-51,242.57,248.29,238.96,248.07,186267300,234.11,0.007677358380276722,239.04500000000002,250.84599999999998
2018-12-28,2018,12,28,Friday,51,2018-51,249.58,251.4,246.45,247.75,153100200,233.81,-0.00129005943150573,238.08214285714286,250.2604
2018-12-31,2018,12,31,Monday,52,2018-52,249.56,250.19,247.47,249.92,144299400,235.86,0.008758844843515634,237.23214285714286,249.715
2019-01-02,2019,1,2,Wednesday,00,2019-00,245.98,251.21,245.95,250.18,126925200,236.1,0.0010402971523417737,236.395,249.2504
2019-01-03,2019,1,3,Thursday,00,2019-00,248.23,248.57,243.67,244.21,144140700,230.47,-0.023862675611680095,235.06642857142856,248.676
2019-01-04,2019,1,4,Friday,00,2019-00,247.59,253.11,247.17,252.39,142628800,238.19,0.033495564411211154,234.29571428571427,248.27919999999997
2019-01-07,2019,1,7,Monday,01,2019-01,252.69,255.95,251.69,254.38,103139100,240.07,0.007884746884122107,233.98714285714286,247.94639999999998
2019-01-08,2019,1,8,Tuesday,01,2019-01,256.82,257.31,254.0,256.77,102512600,242.32,0.00939530410222722,234.18214285714288,247.81399999999996
2019-01-09,2019,1,9,Wednesday,01,2019-01,257.56,258.91,256.19,257.97,95006600,243.45,0.004673384471872932,234.47642857142858,247.615
2019-01-10,2019,1,10,Thursday,01,2019-01,256.26,259.16,255.5,258.88,96823900,244.31,0.0035277344736905913,235.08857142857144,247.52219999999997
2019-01-11,2019,1,11,Friday,01,2019-01,257.68,259.01,257.03,258.98,73858100,244.41,0.00038629006892887396,235.98142857142855,247.45899999999997
2019-01-14,2019,1,14,Monday,02,2019-02,256.86,258.3,256.41,257.4,70908200,242.92,-0.006101088755033679,237.10714285714286,247.2926
2019-01-15,2019,1,15,Tuesday,02,2019-02,257.82,260.7,257.81,260.35,85208300,245.7,0.011461113227630326,238.8607142857143,247.1282
2019-01-16,2019,1,16,Wednesday,02,2019-02,260.83,261.97,260.6,260.98,77636700,246.29,0.002419420497928204,239.85785714285717,246.9216
2019-01-17,2019,1,17,Thursday,02,2019-02,260.01,263.92,259.96,262.96,96118400,248.16,0.0075868148517941325,240.86142857142858,246.78279999999998
2019-01-18,2019,1,18,Friday,02,2019-02,264.98,266.98,263.0,266.46,127900300,251.47,0.01331001257346065,242.12285714285713,246.68200000000002
2019-01-22,2019,1,22,Tuesday,03,2019-03,264.82,265.06,261.06,262.86,115531200,248.07,-0.013510423790161319,242.99499999999998,246.48080000000002
2019-01-23,2019,1,23,Wednesday,03,2019-03,264.01,264.79,260.66,263.41,86030300,248.59,0.0020925192574943186,243.88714285714286,246.1794
2019-01-24,2019,1,24,Thursday,03,2019-03,263.21,264.2,262.08,263.55,59204100,248.72,0.0005314442122299479,245.19071428571428,245.8902
2019-01-25,2019,1,25,Friday,03,2019-03,265.61,266.7,263.66,265.78,96883400,250.82,0.008461535913184326,246.09285714285716,245.69439999999997
2019-01-28,2019,1,28,Monday,04,2019-04,263.39,263.83,261.79,263.76,85613700,248.92,-0.007600177101427796,246.72499999999997,245.558
2019-01-29,2019,1,29,Tuesday,04,2019-04,263.92,264.55,262.48,263.41,66136300,248.59,-0.0013271537621345475,247.17285714285714,245.4246
2019-01-30,2019,1,30,Wednesday,04,2019-04,265.1,268.52,264.25,267.58,92473700,252.52,0.015830752021182226,247.82071428571427,245.4046
2019-01-31,2019,1,31,Thursday,04,2019-04,267.51,270.47,267.27,269.93,104012100,254.74,0.00878233251529581,248.56571428571428,245.37619999999998
2019-02-01,2019,2,1,Friday,04,2019-04,270.15,271.2,269.18,270.06,85782500,254.86,0.0004816497495252481,249.31214285714285,245.3368
2019-02-04,2019,2,4,Monday,05,2019-05,270.11,272.03,269.36,271.96,60744800,256.66,0.0070357896261961095,250.29357142857143,245.4204
2019-02-05,2019,2,5,Tuesday,05,2019-05,272.44,273.44,271.88,273.1,79552800,257.73,0.00419173018826946,251.15285714285713,245.61880000000002
2019-02-06,2019,2,6,Wednesday,05,2019-05,272.79,273.34,271.92,272.74,58347800,257.39,-0.001318471723725012,251.94571428571427,245.7934
2019-02-07,2019,2,7,Thursday,05,2019-05,270.94,271.55,268.29,270.14,95482000,254.94,-0.009532680384465753,252.43,245.95239999999998
2019-02-08,2019,2,8,Friday,05,2019-05,268.75,270.58,267.83,270.47,75788900,255.25,0.0012214730265620588,252.70000000000002,246.03779999999998
2019-02-11,2019,2,11,Monday,06,2019-06,271.2,271.49,270.03,270.62,68021400,255.39,0.0005546354805063825,253.22285714285712,246.109
2019-02-12,2019,2,12,Tuesday,06,2019-06,272.42,274.52,272.34,274.1,72270200,258.68,0.012859358769489848,253.94357142857143,246.13019999999997
2019-02-13,2019,2,13,Wednesday,06,2019-06,275.03,275.93,274.56,274.99,65277200,259.52,0.0032468149159770032,254.715,246.1794
2019-02-14,2019,2,14,Thursday,06,2019-06,273.78,275.64,272.87,274.38,83234400,258.94,-0.0022180599137235912,255.29500000000002,246.18560000000002
2019-02-15,2019,2,15,Friday,06,2019-06,276.36,277.41,276.13,277.37,97088700,261.76,0.010897274072753982,256.21214285714285,246.1798
2019-02-19,2019,2,19,Tuesday,07,2019-07,276.48,278.58,276.47,277.85,59120800,262.22,0.0017305885015195255,257.1857142857143,246.35299999999998
2019-02-20,2019,2,20,Wednesday,07,2019-07,277.81,278.92,277.25,278.41,76610800,262.74,0.0020152990948960614,257.9157142857143,246.5442
2019-02-21,2019,2,21,Thursday,07,2019-07,277.7,278.1,276.35,277.42,64214700,261.81,-0.0035558027218256516,258.42071428571427,246.83460000000002
