,game_end_time_utc,game_id,game_mode,game_outcome,game_start_time_utc,game_type,realm_id
907,2022-05-25 22:02:18,f893a81c-740a-4680-8da8-c8bb1ee40a05,Matchmaking,Win,2022-05-25 21:24:48,Ranked,na
908,2022-05-25 22:09:12,c33211b9-d65b-4261-afbd-3b57b1206d3d,ShootingRange,Loss,2022-05-25 22:07:19,Not Applicable,na
909,2022-05-25 22:27:27,b2fab5a9-1254-4786-bbf3-8c2282c7973a,ShootingRange,Loss,2022-05-25 22:18:23,Not Applicable,na
910,2022-05-25 23:09:54,bd10b29c-2fc4-4832-b2b1-77edffa6886f,Matchmaking,Loss,2022-05-25 22:28:47,Ranked,na
911,2022-05-25 23:28:12,f1e2a6ec-3a0f-4b53-8a7c-30761b0aef8b,Matchmaking,Loss,2022-05-25 23:21:03,Deathmatch,na
912,2022-05-26 00:08:42,1e23b667-dbb6-45ac-9514-dc61a489f4d5,Matchmaking,Win,2022-05-25 23:31:54,Ranked,na
913,2022-05-26 00:20:40,d65e5157-f862-46fa-99be-1ebd87903cb9,Matchmaking,Loss,2022-05-26 00:12:13,Deathmatch,na
914,2022-05-26 00:43:40,827e0349-30ac-4e67-ba35-5da60092aff3,Matchmaking,Loss,2022-05-26 00:35:38,Deathmatch,na
915,2022-05-26 01:24:35,545a7945-bed4-4485-bd02-02f8b01f637b,Matchmaking,Win,2022-05-26 00:42:10,Ranked,na
916,2022-05-26 01:53:22,368d7bec-250d-4e20-91bd-f6162518c88f,Matchmaking,Win,2022-05-26 01:28:57,Ranked,na
917,2022-05-26 02:53:40,be005068-ce67-4dd9-8f0b-414062749d63,Matchmaking,Win,2022-05-26 02:13:20,Ranked,na
918,2022-05-26 03:04:56,6f69c9cc-ff89-4693-8d07-1615a930caa9,Matchmaking,Loss,2022-05-26 02:56:04,Deathmatch,na
919,2022-05-26 03:41:42,cb9f4388-01a0-4846-8d7d-b0fc46bc54d0,Matchmaking,Loss,2022-05-26 03:06:32,Ranked,na
920,2022-05-26 20:44:55,6fc77a58-b350-4b2e-8ac4-5262c2801c68,Matchmaking,Loss,2022-05-26 20:36:26,Deathmatch,na
921,2022-05-26 21:59:24,3b4070f4-ed78-46c6-9a19-87e2b2e996e6,Matchmaking,Loss,2022-05-26 21:51:21,Deathmatch,na
922,2022-05-26 22:08:23,4ee19710-de2c-4d2a-8586-464f30a0148d,Matchmaking,Loss,2022-05-26 22:00:41,Deathmatch,na
923,2022-05-26 22:47:37,5c89175c-79b3-4d78-9858-3732bf2f69d7,Matchmaking,Win,2022-05-26 22:10:25,Ranked,na
924,2022-05-26 23:34:27,7440af79-f7e9-4c3f-80a0-02ee715f8088,Matchmaking,Loss,2022-05-26 22:57:33,Ranked,na
925,2022-05-26 23:58:50,f239af35-deba-42cd-8f2f-09354a6ab9d4,Matchmaking,Loss,2022-05-26 23:53:32,Deathmatch,na
926,2022-05-27 00:45:40,aba8ec13-5a9c-4d1b-9733-b5c21679e404,Matchmaking,Win,2022-05-27 00:04:56,Ranked,na
927,2022-05-27 01:15:05,2fc10ed9-280f-4feb-bd46-5a642025c458,Custom Game,Loss,2022-05-27 01:05:32,Not Applicable,na
928,2022-05-27 01:44:45,3b17078b-b14b-437f-a243-d5c3b0ae2071,Matchmaking,Win,2022-05-27 01:16:03,Ranked,na
929,2022-05-27 03:38:10,f326d39c-7e67-4369-90de-9036f3f6409c,Matchmaking,Loss,2022-05-27 03:02:53,Ranked,na
930,2022-05-27 04:27:57,49e17ae3-9a10-4e53-9adb-0b4f7f56209d,Matchmaking,Loss,2022-05-27 03:50:35,Ranked,na
931,2022-05-27 05:13:26,75bf282a-343c-4f04-8ba0-55184326d5d1,Matchmaking,Win,2022-05-27 04:35:04,Ranked,na
932,2022-05-27 20:33:09,deaecf18-ab86-4311-ac28-eb9f4c3559a7,Matchmaking,Loss,2022-05-27 20:25:32,Deathmatch,na
933,2022-05-27 20:40:12,0463325e-7936-43ae-83e6-4c5c3a1b958e,Matchmaking,Loss,2022-05-27 20:33:44,Deathmatch,na
934,2022-05-27 20:48:52,6c449f5c-d677-4150-90a8-1cb9288e29e7,Matchmaking,Loss,2022-05-27 20:40:45,Deathmatch,na
935,2022-05-27 20:58:30,01012f7d-1ecc-423e-9624-290e0b97734e,Matchmaking,Loss,2022-05-27 20:51:09,Deathmatch,na
936,2022-05-27 21:14:18,6d0a3a05-bbd3-443c-88e3-8994774ffecb,Matchmaking,Loss,2022-05-27 21:03:51,Deathmatch,na
937,2022-05-27 21:50:58,c1333d0f-2a73-451f-8146-68e210a8c97d,Matchmaking,Loss,2022-05-27 21:14:58,Ranked,na
938,2022-05-27 22:13:37,7af594ce-0edb-4505-89f3-1603bdf35552,Matchmaking,Win,2022-05-27 21:53:41,Ranked,na
939,2022-05-27 23:04:27,0a64b82e-2461-4fa1-8d46-626a5287d2b1,Matchmaking,Win,2022-05-27 22:22:33,Ranked,na
940,2022-05-27 23:34:18,550a0362-3403-4440-83f7-944fb0d0cdc5,Matchmaking,Loss,2022-05-27 23:26:30,Deathmatch,na
941,2022-05-28 00:25:16,cefd0272-827d-4e18-a6b2-27e8ad557975,Matchmaking,Loss,2022-05-28 00:18:10,Deathmatch,na
942,2022-05-28 00:54:51,a0951955-4989-475f-8e0a-54e4d14583cd,Matchmaking,Loss,2022-05-28 00:26:34,Ranked,na
943,2022-05-28 02:04:43,93a50def-8a32-47a4-975b-cdf2549dff2f,Matchmaking,Loss,2022-05-28 01:58:33,Deathmatch,na
944,2022-05-28 02:42:23,f192d8f8-25d0-4b7f-a026-8957541da1a0,Matchmaking,Win,2022-05-28 02:05:54,Ranked,na
945,2022-05-28 03:33:58,8a67cd71-a5c8-4a99-ab07-f57876a4bc6c,Matchmaking,Loss,2022-05-28 02:53:16,Ranked,na
946,2022-05-28 04:24:23,f0587a81-2d67-4e02-8ac2-45cd1184e895,Matchmaking,Loss,2022-05-28 03:45:38,Ranked,na
947,2022-05-28 04:37:29,853c0304-a117-4e2d-9b82-c76b74a3339f,ShootingRange,Loss,2022-05-28 04:27:44,Not Applicable,na
948,2022-05-28 05:27:07,f115a4c4-8ac9-46d3-b965-e7fe98c9c033,Matchmaking,Loss,2022-05-28 04:45:57,Ranked,na
949,2022-05-28 06:07:18,4f7f6087-4746-4633-9a7e-2d7ad3699403,Matchmaking,Loss,2022-05-28 05:35:56,Ranked,na
950,2022-05-28 22:59:57,9dc278d8-0388-43fc-9b85-3369fc49e64d,Matchmaking,Loss,2022-05-28 22:53:29,Deathmatch,na
951,2022-05-28 23:09:04,96c6c458-eaf6-4ab1-a608-bffaa2852918,Matchmaking,Loss,2022-05-28 23:00:38,Deathmatch,na
952,2022-05-28 23:15:14,7e5cf22b-6077-43dd-9777-81c6c7c23eef,ShootingRange,Loss,2022-05-28 23:09:37,Not Applicable,na
953,2022-05-28 23:30:30,58c4c125-101b-42d8-a206-0554e65b4fa5,Matchmaking,Loss,2022-05-28 23:23:59,Deathmatch,na
954,2022-05-29 00:19:47,38162be5-bb8c-4b2c-930d-57fae26f4345,Matchmaking,Win,2022-05-29 00:10:37,Deathmatch,na
955,2022-05-29 00:54:50,b6a1a0e1-0c49-4d0e-92a8-ac87a44c496a,Matchmaking,Loss,2022-05-29 00:22:25,Ranked,na
956,2022-05-29 01:23:51,4590849b-decb-4543-8c36-e00a91afa42b,Matchmaking,Win,2022-05-29 00:57:47,Ranked,na
957,2022-05-29 02:29:26,f47e11ec-e6f9-4789-972c-f6049fb786db,Matchmaking,Loss,2022-05-29 01:40:27,Ranked,na
958,2022-05-29 19:58:36,c1a11d4c-4ed5-4b1f-a658-3fa81d26d64f,Matchmaking,Loss,2022-05-29 19:49:00,Deathmatch,na
959,2022-05-29 20:06:41,1b70a0b1-e600-4ccf-a41b-3e445740695c,Matchmaking,Loss,2022-05-29 19:59:28,Deathmatch,na
960,2022-05-29 20:11:10,3e765f4b-81f9-4f4d-a08f-8a540e94b5e4,ShootingRange,Loss,2022-05-29 20:10:03,Not Applicable,na
961,2022-05-29 20:16:24,f8af5e22-7b7f-462c-9505-8ed8bd45c27b,Matchmaking,Loss,2022-05-29 20:07:18,Deathmatch,na
962,2022-05-29 20:19:04,cfd6d39f-0e38-4afa-805a-e065020af6c7,Matchmaking,Loss,2022-05-29 20:11:38,Deathmatch,na
963,2022-05-29 20:29:11,0c5b67a5-a672-4397-afb4-fc45d079c779,Matchmaking,Loss,2022-05-29 20:20:04,Deathmatch,na
964,2022-05-29 20:35:18,e7f36538-9af7-4ae5-9e14-b1a56ffc0d98,ShootingRange,Loss,2022-05-29 20:29:48,Not Applicable,na
965,2022-05-29 21:01:43,1a93b108-2ae3-4f38-ac22-c48a539e5e0d,Matchmaking,Loss,2022-05-29 20:36:03,Ranked,na
966,2022-05-29 22:06:35,e2156e98-e4bf-4dbe-bd4c-b6479721f319,Matchmaking,Loss,2022-05-29 21:58:27,Deathmatch,na
967,2022-05-29 23:01:19,8f829f28-d7d8-43dc-89c9-d8f924ce6762,Matchmaking,Loss,2022-05-29 22:13:21,Ranked,na
968,2022-05-29 23:44:32,a479ca6e-a771-421c-b732-28d56721604a,Matchmaking,Win,2022-05-29 23:04:31,Ranked,na
969,2022-05-30 00:19:36,3731f5d6-b7ca-4d32-a83b-9cdc4ca050f7,Matchmaking,Loss,2022-05-30 00:17:26,Ranked,na
970,2022-05-30 00:54:42,f5dbc340-cffc-4678-acd5-f99fce422e46,Matchmaking,Win,2022-05-30 00:21:32,Ranked,na
971,2022-05-30 01:08:25,25a604ee-16f0-4ede-9381-a2506574a414,Matchmaking,Loss,2022-05-30 01:00:34,Deathmatch,na
972,2022-05-30 01:27:41,87c1df19-dfa0-41dc-97fd-1c5f8419d99f,ShootingRange,Loss,2022-05-30 01:23:51,Not Applicable,na
973,2022-05-30 02:06:06,efd2ffae-63f8-4a00-88a2-8561e50e3d29,Matchmaking,Loss,2022-05-30 01:34:56,Ranked,na
974,2022-05-30 02:17:55,01b84d9c-bbe1-4915-83f8-1c12d7afff4e,Matchmaking,Loss,2022-05-30 02:10:40,Deathmatch,na
975,2022-05-30 03:02:54,2ecdb888-051d-40b2-8ea6-061755b2e906,Matchmaking,Loss,2022-05-30 02:18:34,Ranked,na
976,2022-05-30 03:44:13,d3b541ad-ca5c-4253-a2a4-d26261cd2356,Matchmaking,Win,2022-05-30 03:07:46,Ranked,na
977,2022-05-30 04:07:38,0377183e-efe7-465b-bc32-17ecdeb41a24,ShootingRange,Loss,2022-05-30 03:51:06,Not Applicable,na
978,2022-05-30 15:05:39,d587921f-f12c-4231-9398-c262b41081aa,ShootingRange,Loss,2022-05-30 14:45:22,Not Applicable,na
979,2022-05-30 15:12:27,62b7df73-6c9b-4b9c-bf12-13fd97d16cbf,Matchmaking,Loss,2022-05-30 15:06:15,Deathmatch,na
980,2022-05-30 15:21:23,791d2a26-997a-47fc-86f6-a52a1a70c882,Matchmaking,Loss,2022-05-30 15:13:40,Deathmatch,na
981,2022-05-30 15:31:47,98429a26-58c5-40b1-bb96-1d78879edf84,Matchmaking,Loss,2022-05-30 15:23:10,Deathmatch,na
982,2022-05-30 15:42:46,e679f895-f891-4483-a182-6fc7101b21d5,Matchmaking,Loss,2022-05-30 15:33:49,Deathmatch,na
983,2022-05-30 16:31:18,8f6b1a51-53f9-4913-b28c-e722937a4f34,Matchmaking,Loss,2022-05-30 15:46:25,Ranked,na
984,2022-05-30 22:38:33,2750615f-9211-4ec8-9dcb-669d470d6d5b,ShootingRange,Loss,2022-05-30 22:30:00,Not Applicable,na
985,2022-05-30 22:46:55,fcc54608-2c29-4c6f-9f66-993e4fa9ffc7,Matchmaking,Loss,2022-05-30 22:39:02,Deathmatch,na
986,2022-05-30 22:56:42,1f4369e0-0234-4728-9ab2-91145085b46a,Matchmaking,Loss,2022-05-30 22:47:58,Deathmatch,na
987,2022-05-30 23:37:20,c205d28b-a44e-4b1e-89a4-a70dbfe17947,Matchmaking,Loss,2022-05-30 23:30:47,Deathmatch,na
988,2022-05-31 00:12:04,6ce99328-f442-44d2-8153-0a813ebeeaf3,Matchmaking,Win,2022-05-30 23:38:45,Ranked,na
989,2022-05-31 01:11:46,b9703c5b-6e56-4ccc-9ae2-3ba4034c7fdc,Matchmaking,Win,2022-05-31 00:32:43,Ranked,na
990,2022-05-31 01:58:03,19e64934-789c-49f9-b97e-9c31710b9d92,Matchmaking,Loss,2022-05-31 01:29:46,Ranked,na
991,2022-05-31 02:38:55,cdc5534a-24ce-40f4-8eea-3e10e597a8dc,Matchmaking,Loss,2022-05-31 02:02:26,Ranked,na
992,2022-05-31 21:25:22,0527895c-2333-42bb-9451-b98f0c3eb28f,Matchmaking,Loss,2022-05-31 21:17:43,Deathmatch,na
993,2022-05-31 21:59:22,2cebb393-84f0-474d-add0-fe9abfaf4833,Matchmaking,Loss,2022-05-31 21:26:18,Ranked,na
994,2022-05-31 22:10:19,7e329216-6d13-48ff-8ddb-19b436fc1b6a,Matchmaking,Loss,2022-05-31 22:02:13,Deathmatch,na
995,2022-05-31 22:39:08,fc06583e-3f04-4c74-8813-b649ea9cce25,Matchmaking,Loss,2022-05-31 22:11:36,Ranked,na
996,2022-05-31 22:53:13,6afdf6cf-2fab-4f01-bf3a-891c5af00637,ShootingRange,Loss,2022-05-31 22:52:47,Not Applicable,na
997,2022-05-31 23:12:02,82974e12-f1d7-42b0-8d0c-c7daa1b007fb,ShootingRange,Loss,2022-05-31 22:59:13,Not Applicable,na
998,2022-05-31 23:20:48,38c053c9-43f1-4919-9044-d66c2f1a3f42,Matchmaking,Loss,2022-05-31 23:12:33,Deathmatch,na
999,2022-05-31 23:24:47,6a698657-c9d1-4264-b085-d33f65f9fa1c,ShootingRange,Loss,2022-05-31 23:21:57,Not Applicable,na
1000,2022-05-31 23:33:49,6d1e3b19-c192-4062-b116-d9c2e3b1506f,Matchmaking,Win,2022-05-31 23:25:40,Deathmatch,na
1001,2022-06-01 00:05:43,3f267902-c68a-4c6b-8328-43863aa77a72,Matchmaking,Win,2022-05-31 23:34:53,Unrated,na
1002,2022-06-01 00:55:43,6d67a86a-42d7-4b42-b9c3-d220a778791b,Matchmaking,Win,2022-06-01 00:28:08,Ranked,na
1003,2022-06-01 02:35:33,35bf6793-f7b4-446c-96f4-33ceba1fa03b,Matchmaking,Loss,2022-06-01 02:25:16,Deathmatch,na
1004,2022-06-01 02:52:11,5cb95f33-8148-43ee-9bb2-b92a3ce7e9ff,Matchmaking,Loss,2022-06-01 02:46:21,Deathmatch,na
1005,2022-06-01 03:30:42,2cc898d5-589f-4cec-be1f-d2841ea5f480,Matchmaking,Loss,2022-06-01 02:56:09,Ranked,na
1006,2022-06-01 20:45:39,8cc50bf3-d25a-4c01-a999-48dd6bb29167,Matchmaking,Loss,2022-06-01 20:37:22,Deathmatch,na
1007,2022-06-01 21:08:39,91ae4682-e967-4199-9c70-d0e3daf22689,ShootingRange,Loss,2022-06-01 20:48:06,Not Applicable,na
1008,2022-06-01 21:58:24,8b0e3dd0-3ab0-457e-95c5-1ba57bb324cb,Matchmaking,Win,2022-06-01 21:18:43,Ranked,na
1009,2022-06-01 22:49:39,5cafc5ea-b632-4304-ae7d-6193e820fb9f,Matchmaking,Win,2022-06-01 22:16:20,Ranked,na
1010,2022-06-01 23:26:58,05daef48-1e70-4058-ad55-5611cd17ed96,Matchmaking,Loss,2022-06-01 22:53:22,Ranked,na
1011,2022-06-02 00:08:09,90a483d0-ea71-497a-b468-ebe80c0b5ad4,Matchmaking,Loss,2022-06-01 23:29:33,Ranked,na
1012,2022-06-02 00:39:36,6cf87462-8b47-48ac-aa10-c7a8b82d7231,Matchmaking,Win,2022-06-02 00:11:37,Ranked,na
1013,2022-06-02 01:17:33,0942735a-37fb-4c30-a15e-8762209792a9,Matchmaking,Win,2022-06-02 00:47:49,Ranked,na
1014,2022-06-02 02:27:32,2cb58ead-51ec-4841-b916-881ec294e6b8,Matchmaking,Loss,2022-06-02 01:38:33,Ranked,na
1015,2022-06-02 03:14:14,e70eccd7-58fb-49fc-aa92-b617480b0cb8,Matchmaking,Win,2022-06-02 02:36:31,Ranked,na
1016,2022-06-02 20:12:43,9469750a-93c6-4a68-81b4-28d5f37d2759,ShootingRange,Loss,2022-06-02 20:11:59,Not Applicable,na
1017,2022-06-02 20:24:28,15208170-162c-4cd3-8d1b-5ed50f1267ee,ShootingRange,Loss,2022-06-02 20:13:37,Not Applicable,na
1018,2022-06-02 20:33:23,995023c5-85ab-449d-9ffd-2e94d9b180be,Matchmaking,Win,2022-06-02 20:25:02,Deathmatch,na
1019,2022-06-02 20:42:15,030004a9-69e1-4d46-ab08-553d7a8192fc,Matchmaking,Loss,2022-06-02 20:33:57,Deathmatch,na
1020,2022-06-02 20:51:15,d73d31de-0c7b-4289-b575-f4adf11d8a18,Matchmaking,Loss,2022-06-02 20:42:50,Deathmatch,na
1021,2022-06-02 21:28:56,600a4ac2-acd6-4a23-99aa-eeccc8eb07fe,Matchmaking,Loss,2022-06-02 20:52:51,Ranked,na
1022,2022-02-20 02:02:33,ea0b18a1-2265-4d7e-bc6c-fde8f53aa78a,Matchmaking,Win,2022-02-20 01:29:21,Ranked,na
1023,2022-02-20 04:01:37,b2d9ee9b-3555-4ff1-a4c1-2ab2363cad9b,Matchmaking,Win,2022-02-20 03:12:48,Ranked,na
1024,2022-02-20 04:47:35,aa6c0fae-7e24-46b8-a110-75161a9edde4,Matchmaking,Win,2022-02-20 04:05:14,Ranked,na
1025,2022-02-20 05:01:23,d00109dd-2779-43b5-885f-cf0cc4b88604,Matchmaking,Loss,2022-02-20 04:52:13,Spike Rush,na
1026,2022-02-20 20:24:07,a4029b0a-9460-4664-8e2b-11c28877ebdb,ShootingRange,Loss,2022-02-20 20:22:32,Not Applicable,na
1027,2022-02-20 20:34:24,5720d9b1-1e05-4a12-8585-85d3775a4c89,Matchmaking,Loss,2022-02-20 20:24:44,Deathmatch,na
1028,2022-02-20 20:37:30,ffb1c7f6-d96e-42b6-915d-898f003c8924,ShootingRange,Loss,2022-02-20 20:35:31,Not Applicable,na
1029,2022-02-20 20:59:06,2b81d659-e28e-4128-8a4a-ab10a78a1a76,Matchmaking,Win,2022-02-20 20:39:30,Ranked,na
1030,2022-02-20 21:40:14,6f8077ac-b58a-42a7-9571-d76a9b7b4117,Matchmaking,Loss,2022-02-20 21:30:10,Spike Rush,na
1031,2022-02-20 22:19:28,cb5e56f8-398f-4c25-87d0-2f255312faff,Matchmaking,Win,2022-02-20 21:43:47,Ranked,na
1032,2022-02-20 22:28:22,7f72ada1-7308-40bc-bd36-4280fda0db55,Matchmaking,Win,2022-02-20 22:24:11,Ranked,na
1033,2022-02-20 23:03:23,61ef6f12-ba61-473e-855c-8ab462adec99,Matchmaking,Loss,2022-02-20 22:39:08,Ranked,na
1034,2022-02-20 23:22:18,46524232-1ece-4a32-a620-3326b2163303,Matchmaking,Win,2022-02-20 23:09:44,Unrated,na
1035,2022-02-20 23:39:55,91b9a006-9738-44fb-af31-4ca75a357b11,Matchmaking,Loss,2022-02-20 23:26:44,Onefa,na
1036,2022-02-21 00:28:12,c8978910-ef5b-45f5-9565-c73dff5d233e,Matchmaking,Win,2022-02-20 23:42:49,Ranked,na
1037,2022-02-21 01:57:57,7da30f99-73f5-43fe-9897-9170e1b1eb39,Matchmaking,Win,2022-02-21 01:24:02,Ranked,na
1038,2022-02-21 02:32:35,4cf1fb68-a618-4437-9de6-edc7209cdfdb,Matchmaking,Loss,2022-02-21 02:01:31,Ranked,na
1039,2022-02-21 03:38:07,87557d15-a196-489e-ac6e-083beeb7e782,Matchmaking,Win,2022-02-21 03:07:10,Ranked,na
1040,2022-02-21 04:07:11,92f72e2d-c291-4bda-a219-8cddb60730b2,Matchmaking,Loss,2022-02-21 03:40:38,Ranked,na
1041,2022-02-21 20:30:56,f47ecf56-f1ee-4069-845e-14a9abc130c6,Matchmaking,Win,2022-02-21 19:54:01,Ranked,na
1042,2022-02-21 21:15:32,e725abd8-a407-4e7f-a92c-1726f0656414,Matchmaking,Win,2022-02-21 20:38:53,Ranked,na
1043,2022-02-21 21:28:14,db7e722d-5790-4ba3-bd6a-f29bb10b76d9,Matchmaking,Win,2022-02-21 21:19:02,Spike Rush,na
1044,2022-02-21 22:12:42,cc7bd9a3-3c5c-4d4e-8332-00c266c4fd85,Matchmaking,Win,2022-02-21 21:30:39,Ranked,na
1045,2022-02-22 01:15:47,93cb3416-b20e-414a-b1b6-4346d8d55d06,Matchmaking,Win,2022-02-22 00:46:23,Ranked,na
1046,2022-02-22 01:55:49,472b5a2f-ed30-4ce5-9914-8c08118d888f,Matchmaking,Loss,2022-02-22 01:18:53,Ranked,na
1047,2022-02-22 02:26:38,3dbc1a30-0bfa-4d7b-a058-305debd8ce8a,Matchmaking,Win,2022-02-22 01:59:47,Ranked,na
1048,2022-02-22 04:15:02,8cd52d13-4ecd-49a8-8f65-e1b81a3fd169,Matchmaking,Loss,2022-02-22 03:41:47,Ranked,na
1049,2022-02-22 05:03:46,d68864f6-a061-4086-8db0-b5e21f7edcdf,Matchmaking,Win,2022-02-22 04:17:03,Ranked,na
1050,2022-02-22 22:11:24,ebaafd84-56fa-40e0-84f2-fe9b40cda729,Matchmaking,Loss,2022-02-22 21:34:27,Ranked,na
1051,2022-02-22 22:53:52,d454fa0c-f704-45f9-aab8-a10f92202727,Matchmaking,Win,2022-02-22 22:13:55,Ranked,na
1052,2022-02-23 02:55:13,cc1c9752-0beb-48b0-ab44-b597e1a085ff,Matchmaking,Loss,2022-02-23 02:48:14,Deathmatch,na
1053,2022-02-23 04:13:50,73d676bc-ccde-4163-b4ae-40122e9100bf,Matchmaking,Loss,2022-02-23 03:41:23,Ranked,na
1054,2022-02-24 03:52:11,b77b2271-b9cf-4467-8445-a3438eb1afdb,Matchmaking,Loss,2022-02-24 03:42:17,Deathmatch,na
1055,2022-02-24 04:22:34,a1e7e672-f2cf-42e3-945c-7ff4ba3ca5a6,Matchmaking,Loss,2022-02-24 03:55:00,Ranked,na
1056,2022-02-24 04:58:50,a9861d78-0ef8-4094-9679-11014e193646,Matchmaking,Loss,2022-02-24 04:25:43,Ranked,na
1057,2022-02-24 18:56:55,e3d5d37d-4a8d-4ef2-b3c2-11afe80b01ad,Matchmaking,Loss,2022-02-24 18:49:47,Deathmatch,na
1058,2022-02-24 19:03:58,0900924e-ee24-42e8-a4b2-a78c2232317f,Matchmaking,Loss,2022-02-24 18:57:44,Deathmatch,na
1059,2022-02-24 19:15:50,21a5e0e6-d315-4b26-a284-2b0ee3faea49,Matchmaking,Loss,2022-02-24 19:05:18,Spike Rush,na
1060,2022-02-24 19:23:49,f5283693-6f76-4283-99c8-b56073797288,ShootingRange,Loss,2022-02-24 19:18:06,Not Applicable,na
1061,2022-02-24 20:00:55,1314d2c4-cbbe-43c6-9b51-be2afab43010,Matchmaking,Win,2022-02-24 19:28:26,Ranked,na
1062,2022-02-24 20:39:52,d51f5fa0-ae8b-4295-9e60-097bc03c8834,Matchmaking,Loss,2022-02-24 20:04:48,Ranked,na
1063,2022-02-24 22:55:23,79d87b22-8a17-4076-8835-e996d788d33f,Matchmaking,Loss,2022-02-24 22:32:18,Ranked,na
1064,2022-02-24 23:33:23,75e63e3e-b113-4f18-83ba-cda29b7a0ead,Matchmaking,Win,2022-02-24 22:58:00,Ranked,na
1065,2022-02-25 00:57:28,47c3adac-8c5a-4057-a224-36e921caba99,Matchmaking,Win,2022-02-25 00:18:50,Ranked,na
1066,2022-02-25 01:56:06,dc7a8caf-aa58-4887-8dce-b9bd3c8f1702,Matchmaking,Loss,2022-02-25 01:16:37,Ranked,na
1067,2022-02-25 02:52:10,be6b9465-901f-469b-8c74-38bd667ec053,Matchmaking,Loss,2022-02-25 02:01:54,Ranked,na
1068,2022-02-25 05:30:40,2ab17fbf-4fec-4edc-8080-19de25224a08,Matchmaking,Win,2022-02-25 05:01:31,Ranked,na
1069,2022-02-25 06:12:49,9dfc66e3-51ba-434b-9188-aafd766ea4ff,Matchmaking,Win,2022-02-25 05:35:05,Ranked,na
1070,2022-02-25 20:10:48,e3db4a1d-93d7-4acb-ad73-39d51bfb6d68,Matchmaking,Loss,2022-02-25 20:03:53,Deathmatch,na
1071,2022-02-25 20:24:19,c5afe523-3db7-45c5-8613-49761bed254c,Matchmaking,Loss,2022-02-25 20:14:39,Ranked,na
1072,2022-02-25 20:59:37,b06f421e-7d43-4351-9351-fa7b2fa05715,Matchmaking,Loss,2022-02-25 20:27:15,Ranked,na
1073,2022-02-25 21:41:48,f21ee532-6217-4ec9-8030-f4c8105c44f7,Matchmaking,Loss,2022-02-25 21:08:24,Ranked,na
1074,2022-02-26 00:53:40,7e9ec83e-1d50-4ced-bd3c-317de803655d,Matchmaking,Win,2022-02-26 00:13:22,Ranked,na
1075,2022-02-26 01:35:27,1504227f-cf41-4bf1-8537-fd337eaa159a,Matchmaking,Win,2022-02-26 01:03:31,Ranked,na
1076,2022-02-26 02:13:42,8d387a85-4d5f-48be-929f-42bd1dcd5c7b,Matchmaking,Win,2022-02-26 01:44:50,Ranked,na
1077,2022-02-26 04:18:28,efdc8625-7120-439c-891c-ab04663853bc,Matchmaking,Loss,2022-02-26 03:32:15,Ranked,na
1078,2022-02-27 23:00:48,b3f8ad42-6495-43c6-80f7-d0840d6340ef,Matchmaking,Loss,2022-02-27 22:53:45,Deathmatch,na
1079,2022-02-28 00:10:38,c5434872-6bc3-4fd5-96b0-11020df88eda,Matchmaking,Win,2022-02-27 23:42:54,Ranked,na
1080,2022-02-28 00:32:35,1a0c7b8c-b929-4eae-afd4-17c8de311eb4,Matchmaking,Loss,2022-02-28 00:13:14,Ranked,na
1081,2022-02-28 01:09:09,40e8cddf-308e-48e8-93c2-ef49bcc36ec6,Matchmaking,Win,2022-02-28 00:35:45,Ranked,na
1082,2022-02-28 03:21:25,321efc20-e8b5-4b02-ab54-dda2b429979a,Matchmaking,Win,2022-02-28 02:57:07,Ranked,na
1083,2022-02-28 04:12:35,1ee64cf8-96ca-47d8-8987-0e61de1338fd,Matchmaking,Loss,2022-02-28 03:25:27,Ranked,na
1084,2022-03-01 00:26:37,64673317-96fa-4794-a1a7-858e89749ef2,Matchmaking,Win,2022-03-01 00:19:54,Spike Rush,na
1085,2022-03-01 00:38:08,876734c0-6646-4dbb-9651-4f9e94ed8231,Matchmaking,Win,2022-03-01 00:31:13,Spike Rush,na
1086,2022-03-01 23:37:43,89f81164-4cd5-4766-9f86-6ad67783230e,ShootingRange,Loss,2022-03-01 23:36:08,Not Applicable,na
1087,2022-03-02 00:23:58,f8f7d8f8-7fa2-44af-aa42-2a5300fc2d01,Matchmaking,Loss,2022-03-01 23:46:25,Ranked,na
1088,2022-03-02 02:34:21,e65044a0-5c99-4b42-864e-49e9b6cba176,Matchmaking,Loss,2022-03-02 02:28:31,Deathmatch,na
1089,2022-03-02 03:08:49,8008bf1f-7c99-41f5-b813-13a801af7c58,Matchmaking,Loss,2022-03-02 02:36:09,Ranked,na
1090,2022-03-02 03:49:42,47dbafe6-2973-4a36-b23a-3fb6f716444b,Matchmaking,Loss,2022-03-02 03:11:03,Ranked,na
1091,2022-03-02 04:33:22,81a990cb-8a7c-43b3-849b-af07dcee6882,Matchmaking,Loss,2022-03-02 03:52:45,Ranked,na
1092,2022-03-02 05:15:50,99a7b8b5-d392-419e-8071-0403a8db0604,Matchmaking,Win,2022-03-02 04:40:01,Ranked,na
1093,2022-03-03 00:37:55,4ae8a9eb-4ab2-4734-9961-b3dd40f294fc,Matchmaking,Loss,2022-03-03 00:30:22,Deathmatch,na
1094,2022-03-03 01:24:20,a20d760e-7d21-4df5-9d94-bfb8199bb982,Matchmaking,Loss,2022-03-03 00:39:54,Ranked,na
