name,stattrak,weapon,skin,condition,sell_price,sell_listings,url,is_key,is_case,type,prices,items,collection,is_package
Operation Broken Fang Case,FALSE,Case,n/a,n/a,0.83,145286,https://steamcommunity.com/market/listings/730/Operation%20Broken%20Fang%20Case,FALSE,TRUE,Base Grade Container,"            date  price  volume
0    Dec 03 2020  1.490   56006
1    Dec 04 2020  1.025  336851
2    Dec 05 2020  1.006  223025
3    Dec 06 2020  0.993  167205
4    Dec 07 2020  0.983  127225
..           ...    ...     ...
736  Mar 09 2021  0.810    8591
737  Mar 09 2021  0.800   14350
738  Mar 10 2021  0.800    7214
739  Mar 10 2021  0.816    7333
740  Mar 10 2021  0.823    6448

[741 rows x 3 columns]","[('CZ75-Auto', 'Vendetta', 'Mil-Spec'), ('P90', 'Cocoa Rampage', 'Mil-Spec'), ('G3SG1', 'Digital Mesh', 'Mil-Spec'), ('Galil AR', 'Vandal', 'Mil-Spec'), ('P250', 'Contaminant', 'Mil-Spec'), ('M249', 'Deep Relief', 'Mil-Spec'), ('MP5-SD', 'Condition Zero', 'Mil-Spec'), ('AWP', 'Exoskeleton', 'Restricted'), ('Dual Berettas', 'Dezastre', 'Restricted'), ('Nova', 'Clear Polymer', 'Restricted'), ('SSG 08', 'Parallax', 'Restricted'), ('UMP-45', 'Gold Bismuth', 'Restricted'), ('Five-SeveN', 'Fairy Tale', 'Classified'), ('M4A4', 'Cyber Security', 'Classified'), ('USP-S', 'Monster Mashup', 'Classified'), ('M4A1-S', 'Printstream', 'Covert'), ('Glock-18', 'Neo-Noir', 'Covert')]",,
Operation Phoenix Weapon Case,FALSE,Case,n/a,n/a,0.83,23737,https://steamcommunity.com/market/listings/730/Operation%20Phoenix%20Weapon%20Case,FALSE,TRUE,Base Grade Container,"             date  price  volume
0     Feb 21 2014  6.793   24633
1     Feb 22 2014  4.535   23002
2     Feb 23 2014  4.728   15030
3     Feb 24 2014  5.088    9626
4     Feb 25 2014  5.720    7735
...           ...    ...     ...
3213  Mar 09 2021  0.868     252
3214  Mar 10 2021  0.834     225
3215  Mar 10 2021  0.840     148
3216  Mar 10 2021  0.848     238
3217  Mar 10 2021  0.855     246

[3218 rows x 3 columns]","[('UMP-45', 'Corporal', 'Mil-Spec'), ('Negev', 'Terrain', 'Mil-Spec'), ('Tec-9', 'Sandstorm', 'Mil-Spec'), ('MAG-7', 'Heaven Guard', 'Mil-Spec'), ('MAC-10', 'Heat', 'Restricted'), ('SG 553', 'Pulse', 'Restricted'), ('FAMAS', 'Sergeant', 'Restricted'), ('USP-S', 'Guardian', 'Restricted'), ('AK-47', 'Redline', 'Classified'), ('P90', 'Trigon', 'Classified'), ('Nova', 'Antique', 'Classified'), ('AWP', 'Asiimov', 'Covert'), ('AUG', 'Chameleon', 'Covert')]",,
Shattered Web Case,FALSE,Case,n/a,n/a,1.04,44475,https://steamcommunity.com/market/listings/730/Shattered%20Web%20Case,FALSE,TRUE,Base Grade Container,"             date  price  volume
0     Nov 18 2019  4.304    2055
1     Nov 19 2019  1.473  263089
2     Nov 20 2019  1.462  117090
3     Nov 21 2019  1.530   78466
4     Nov 22 2019  1.502   69147
...           ...    ...     ...
1116  Mar 09 2021  1.040     229
1117  Mar 09 2021  0.982     121
1118  Mar 10 2021  1.048     313
1119  Mar 10 2021  1.040     129
1120  Mar 10 2021  1.050     132

[1121 rows x 3 columns]","[('MP5-SD', 'Acid Wash', 'Mil-Spec'), ('Nova', 'Plume', 'Mil-Spec'), ('G3SG1', 'Black Sand', 'Mil-Spec'), ('R8 Revolver', 'Memento', 'Mil-Spec'), ('Dual Berettas', 'Balance', 'Mil-Spec'), ('SCAR-20', 'Torn', 'Mil-Spec'), ('M249', 'Warbird', 'Mil-Spec'), ('PP-Bizon', 'Embargo', 'Restricted'), ('AK-47', 'Rat Rod', 'Restricted'), ('AUG', 'Arctic Wolf', 'Restricted'), ('MP7', 'Neon Ply', 'Restricted'), ('P2000', 'Obsidian', 'Restricted'), ('Tec-9', 'Decimator', 'Classified'), ('SG 553', 'Colony IV', 'Classified'), ('SSG 08', 'Bloodshot', 'Classified'), ('AWP', 'Containment Breach', 'Covert'), ('MAC-10', 'Stalker', 'Covert')]",,
Glove Case,FALSE,Case,n/a,n/a,1.24,40451,https://steamcommunity.com/market/listings/730/Glove%20Case,FALSE,TRUE,Base Grade Container,"             date  price  volume
0     Nov 29 2016  8.157   53686
1     Nov 30 2016  4.517   49360
2     Dec 01 2016  3.432   48668
3     Dec 02 2016  2.631   54474
4     Dec 03 2016  2.041   64918
...           ...    ...     ...
2200  Mar 09 2021  1.160    1239
2201  Mar 09 2021  1.149     924
2202  Mar 10 2021  1.170     552
2203  Mar 10 2021  1.150     500
2204  Mar 10 2021  1.200     841

[2205 rows x 3 columns]","[('CZ75-Auto', 'Polymer', 'Mil-Spec'), ('Glock-18', 'Ironwork', 'Mil-Spec'), ('MP7', 'Cirrus', 'Mil-Spec'), ('Galil AR', 'Black Sand', 'Mil-Spec'), ('MP9', 'Sand Scale', 'Mil-Spec'), ('MAG-7', 'Sonar', 'Mil-Spec'), ('P2000', 'Turf', 'Mil-Spec'), ('Dual Berettas', 'Royal Consorts', 'Restricted'), ('G3SG1', 'Stinger', 'Restricted'), ('M4A1-S', 'Flashback', 'Restricted'), ('Nova', 'Gila', 'Restricted'), ('USP-S', 'Cyrex', 'Restricted'), ('FAMAS', 'Mecha Industries', 'Classified'), ('P90', 'Shallow Grave', 'Classified'), ('Sawed-Off', 'Wasteland Princess', 'Classified'), ('SSG 08', 'Dragonfire', 'Covert'), ('M4A4', 'Buzz Kill', 'Covert')]",,
Operation Breakout Weapon Case,FALSE,Case,n/a,n/a,1.88,27852,https://steamcommunity.com/market/listings/730/Operation%20Breakout%20Weapon%20Case,FALSE,TRUE,Base Grade Container,"             date  price  volume
0     Jul 02 2014  4.314   70167
1     Jul 03 2014  3.364   44849
2     Jul 04 2014  3.961   25137
3     Jul 05 2014  4.012   18923
4     Jul 06 2014  4.071   15788
...           ...    ...     ...
3081  Mar 09 2021  1.772     588
3082  Mar 09 2021  1.800     489
3083  Mar 10 2021  1.838     387
3084  Mar 10 2021  1.840     288
3085  Mar 10 2021  1.852     285

[3086 rows x 3 columns]","[('MP7', 'Urban Hazard', 'Mil-Spec'), ('Negev', 'Desert-Strike', 'Mil-Spec'), ('P2000', 'Ivory', 'Mil-Spec'), ('SSG 08', 'Abyss', 'Mil-Spec'), ('UMP-45', 'Labyrinth', 'Mil-Spec'), ('PP-Bizon', 'Osiris', 'Restricted'), ('CZ75-Auto', 'Tigris', 'Restricted'), ('Nova', 'Koi', 'Restricted'), ('P250', 'Supernova', 'Restricted'), ('Desert Eagle', 'Conspiracy', 'Classified'), ('Five-SeveN', 'Fowl Play', 'Classified'), ('Glock-18', 'Water Elemental', 'Classified'), ('P90', 'Asiimov', 'Covert'), ('M4A1-S', 'Cyrex', 'Covert')]",,
Operation Hydra Case Key,FALSE,Key,n/a,n/a,2.41,1687,https://steamcommunity.com/market/listings/730/Operation%20Hydra%20Case%20Key,TRUE,FALSE,Base Grade Key,"             date  price  volume
0     May 24 2017  2.760    8845
1     May 25 2017  2.754   12787
2     May 26 2017  2.739    5764
3     May 27 2017  2.738    6102
4     May 28 2017  2.737    4837
...           ...    ...     ...
2023  Mar 09 2021  2.384      10
2024  Mar 10 2021  2.390      34
2025  Mar 10 2021  2.389      13
2026  Mar 10 2021  2.406       2
2027  Mar 10 2021  2.406       4

[2028 rows x 3 columns]",[],,
eSports 2014 Summer Case,FALSE,Case,n/a,n/a,2.68,1364,https://steamcommunity.com/market/listings/730/eSports%202014%20Summer%20Case,FALSE,TRUE,Base Grade Container,"             date  price  volume
0     Jul 11 2014  4.924   39928
1     Jul 12 2014  2.509   36117
2     Jul 13 2014  1.921   35854
3     Jul 14 2014  1.580   35373
4     Jul 15 2014  1.337   39089
...           ...    ...     ...
3073  Mar 09 2021  2.640      19
3074  Mar 10 2021  2.453       6
3075  Mar 10 2021  2.620       8
3076  Mar 10 2021  2.620      20
3077  Mar 10 2021  2.664      15

[3078 rows x 3 columns]","[('SSG 08', 'Dark Water', 'Mil-Spec'), ('MAC-10', 'Ultraviolet', 'Mil-Spec'), ('USP-S', 'Blood Tiger', 'Mil-Spec'), ('CZ75-Auto', 'Hexane', 'Mil-Spec'), ('Negev', 'Bratatat', 'Mil-Spec'), ('XM1014', 'Red Python', 'Mil-Spec'), ('PP-Bizon', 'Blue Streak', 'Restricted'), ('P90', 'Virus', 'Restricted'), ('MP7', 'Ocean Foam', 'Restricted'), ('Glock-18', 'Steel Disruption', 'Restricted'), ('Desert Eagle', 'Crimson Web', 'Restricted'), ('AUG', 'Bengal Tiger', 'Classified'), ('Nova', 'Bloomstick', 'Classified'), ('AWP', 'Corticera', 'Classified'), ('P2000', 'Corticera', 'Classified'), ('M4A4', 'Bullet Rain', 'Covert'), ('AK-47', 'Jaguar', 'Covert')]",,
Huntsman Weapon Case,FALSE,Case,n/a,n/a,3,1068,https://steamcommunity.com/market/listings/730/Huntsman%20Weapon%20Case,FALSE,TRUE,Base Grade Container,"             date  price  volume
0     May 02 2014  8.861   38626
1     May 03 2014  5.918   39912
2     May 04 2014  4.867   39930
3     May 05 2014  4.545   33273
4     May 06 2014  3.934   31970
...           ...    ...     ...
3142  Mar 09 2021  2.960      33
3143  Mar 10 2021  2.962      64
3144  Mar 10 2021  2.896      23
3145  Mar 10 2021  2.975      14
3146  Mar 10 2021  2.636      14

[3147 rows x 3 columns]","[('Tec-9', 'Isaac', 'Mil-Spec'), ('SSG 08', 'Slashed', 'Mil-Spec'), ('Galil AR', 'Kami', 'Mil-Spec'), ('CZ75-Auto', 'Twist', 'Mil-Spec'), ('P90', 'Module', 'Mil-Spec'), ('P2000', 'Pulse', 'Mil-Spec'), ('AUG', 'Torque', 'Restricted'), ('PP-Bizon', 'Antique', 'Restricted'), ('XM1014', 'Heaven Guard', 'Restricted'), ('MAC-10', 'Tatter', 'Restricted'), ('M4A1-S', 'Atomic Alloy', 'Classified'), ('SCAR-20', 'Cyrex', 'Classified'), ('USP-S', 'Caiman', 'Classified'), ('AK-47', 'Vulcan', 'Covert'), ('M4A4', 'Desert-Strike', 'Covert')]",,
eSports 2013 Winter Case,FALSE,Case,n/a,n/a,3.85,762,https://steamcommunity.com/market/listings/730/eSports%202013%20Winter%20Case,FALSE,TRUE,Base Grade Container,"             date  price  volume
0     Jul 15 2014  0.040    1739
1     Jul 16 2014  0.031   22672
2     Jul 17 2014  0.044   31676
3     Jul 18 2014  0.050   40539
4     Jul 19 2014  0.045   45490
...           ...    ...     ...
3067  Mar 09 2021  3.759      26
3068  Mar 10 2021  3.759      15
3069  Mar 10 2021  3.800      51
3070  Mar 10 2021  3.830      30
3071  Mar 10 2021  3.850      15

[3072 rows x 3 columns]","[('Galil AR', 'Blue Titanium', 'Mil-Spec'), ('Five-SeveN', 'Nightshade', 'Mil-Spec'), ('PP-Bizon', 'Water Sigil', 'Mil-Spec'), ('Nova', 'Ghost Camo', 'Mil-Spec'), ('G3SG1', 'Azure Zebra', 'Mil-Spec'), ('P250', 'Steel Disruption', 'Mil-Spec'), ('AK-47', 'Blue Laminate', 'Restricted'), ('P90', 'Blind Spot', 'Restricted'), ('FAMAS', 'Afterimage', 'Classified'), ('AWP', 'Electric Hive', 'Classified'), ('Desert Eagle', 'Cobalt Disruption', 'Classified'), ('M4A4', 'X-Ray', 'Covert')]",,
Winter Offensive Weapon Case,FALSE,Case,n/a,n/a,3.93,771,https://steamcommunity.com/market/listings/730/Winter%20Offensive%20Weapon%20Case,FALSE,TRUE,Base Grade Container,"             date  price  volume
0     Dec 19 2013  6.930   11433
1     Dec 20 2013  4.273   14869
2     Dec 21 2013  3.352   15204
3     Dec 22 2013  2.689   16540
4     Dec 23 2013  2.353   17821
...           ...    ...     ...
3277  Mar 09 2021  3.889       7
3278  Mar 10 2021  4.044       9
3279  Mar 10 2021  3.731       5
3280  Mar 10 2021  3.747      16
3281  Mar 10 2021  4.200       9

[3282 rows x 3 columns]","[('Galil AR', 'Sandstorm', 'Mil-Spec'), ('Five-SeveN', 'Kami', 'Mil-Spec'), ('M249', 'Magma', 'Mil-Spec'), ('PP-Bizon', 'Cobalt Halftone', 'Mil-Spec'), ('FAMAS', 'Pulse', 'Restricted'), ('Dual Berettas', 'Marina', 'Restricted'), ('MP9', 'Rose Iron', 'Restricted'), ('Nova', 'Rising Skull', 'Restricted'), ('M4A1-S', 'Guardian', 'Classified'), ('P250', 'Mehndi', 'Classified'), ('AWP', 'Redline', 'Classified'), ('M4A4', 'Asiimov', 'Covert'), ('Sawed-Off', 'The Kraken', 'Covert')]",,
Winter Offensive Case Key,FALSE,Key,n/a,n/a,4.78,243,https://steamcommunity.com/market/listings/730/Winter%20Offensive%20Case%20Key,TRUE,FALSE,Base Grade Key,"             date  price  volume
0     Dec 19 2013  2.779     430
1     Dec 20 2013  2.676     568
2     Dec 21 2013  2.656     656
3     Dec 22 2013  2.641     657
4     Dec 23 2013  2.692     594
...           ...    ...     ...
2917  Mar 09 2021  4.758       1
2918  Mar 09 2021  4.784       2
2919  Mar 10 2021  4.472       1
2920  Mar 10 2021  4.282       1
2921  Mar 10 2021  4.155       1

[2922 rows x 3 columns]",[],,
CS:GO Case Key,FALSE,Key,n/a,n/a,4.99,265,https://steamcommunity.com/market/listings/730/CS%3AGO%20Case%20Key,TRUE,FALSE,Base Grade Key,"             date  price  volume
0     Aug 14 2013  2.595     865
1     Aug 15 2013  2.088    5127
2     Aug 16 2013  2.137   10107
3     Aug 17 2013  2.022   12037
4     Aug 18 2013  1.997   12545
...           ...    ...     ...
3148  Mar 09 2021  4.730       7
3149  Mar 09 2021  4.724       1
3150  Mar 09 2021  4.605       1
3151  Mar 09 2021  4.663       1
3152  Mar 10 2021  4.802       2

[3153 rows x 3 columns]",[],,
Operation Vanguard Case Key,FALSE,Key,n/a,n/a,5.14,192,https://steamcommunity.com/market/listings/730/Operation%20Vanguard%20Case%20Key,TRUE,FALSE,Base Grade Key,"             date  price  volume
0     Nov 12 2014  2.535   14123
1     Nov 13 2014  2.523    9913
2     Nov 14 2014  2.487   13221
3     Nov 15 2014  2.472   17526
4     Nov 16 2014  2.472   16254
...           ...    ...     ...
2481  Mar 09 2021  5.161       1
2482  Mar 09 2021  5.163       1
2483  Mar 09 2021  4.350       1
2484  Mar 10 2021  4.400       1
2485  Mar 10 2021  4.402       1

[2486 rows x 3 columns]",[],,
Revolver Case Key,FALSE,Key,n/a,n/a,5.42,301,https://steamcommunity.com/market/listings/730/Revolver%20Case%20Key,TRUE,FALSE,Base Grade Key,"             date  price  volume
0     Dec 09 2015  2.788    7681
1     Dec 10 2015  2.781    7898
2     Dec 11 2015  2.762    8845
3     Dec 12 2015  2.768   11916
4     Dec 13 2015  2.736   11335
...           ...    ...     ...
2187  Mar 09 2021  4.670       1
2188  Mar 09 2021  5.382       1
2189  Mar 09 2021  5.026       2
2190  Mar 09 2021  5.003       2
2191  Mar 10 2021  4.625       1

[2192 rows x 3 columns]",[],,
Five-SeveN | Case Hardened (Well-Worn),FALSE,Five-SeveN,Case Hardened,Well-Worn,5.45,146,https://steamcommunity.com/market/listings/730/Five-SeveN%20%7C%20Case%20Hardened%20%28Well-Worn%29,FALSE,FALSE,Restricted Pistol,"             date  price  volume
0     Nov 08 2013  2.973      39
1     Nov 09 2013  1.485      84
2     Nov 10 2013  0.929     128
3     Nov 11 2013  0.865      72
4     Nov 12 2013  0.884      50
...           ...    ...     ...
3006  Mar 09 2021  5.238       2
3007  Mar 09 2021  5.299       1
3008  Mar 09 2021  5.155       1
3009  Mar 09 2021  4.680       1
3010  Mar 09 2021  5.241       3

[3011 rows x 3 columns]",[],The Arms Deal 2 Collection,
Operation Wildfire Case Key,FALSE,Key,n/a,n/a,5.52,93,https://steamcommunity.com/market/listings/730/Operation%20Wildfire%20Case%20Key,TRUE,FALSE,Base Grade Key,"             date  price  volume
0     Feb 18 2016  2.722   15732
1     Feb 19 2016  2.700   16511
2     Feb 20 2016  2.695   10842
3     Feb 21 2016  2.689    6473
4     Feb 22 2016  2.684    5396
...           ...    ...     ...
2068  Mar 09 2021  5.426       1
2069  Mar 09 2021  4.681       1
2070  Mar 09 2021  5.458       5
2071  Mar 09 2021  5.338       1
2072  Mar 10 2021  5.519       1

[2073 rows x 3 columns]",[],,
Huntsman Case Key,FALSE,Key,n/a,n/a,5.63,93,https://steamcommunity.com/market/listings/730/Huntsman%20Case%20Key,TRUE,FALSE,Base Grade Key,"             date  price  volume
0     May 02 2014  2.856    1016
1     May 03 2014  2.837    1088
2     May 04 2014  2.806    1078
3     May 05 2014  2.757     894
4     May 06 2014  2.784     910
...           ...    ...     ...
2691  Mar 09 2021  4.699       1
2692  Mar 09 2021  4.708       1
2693  Mar 09 2021  4.688      32
2694  Mar 10 2021  4.731       1
2695  Mar 10 2021  4.732       1

[2696 rows x 3 columns]",[],,
Five-SeveN | Case Hardened (Battle-Scarred),FALSE,Five-SeveN,Case Hardened,Battle-Scarred,5.98,122,https://steamcommunity.com/market/listings/730/Five-SeveN%20%7C%20Case%20Hardened%20%28Battle-Scarred%29,FALSE,FALSE,Restricted Pistol,"             date  price  volume
0     Nov 08 2013  2.246      41
1     Nov 09 2013  1.486      66
2     Nov 10 2013  1.071      68
3     Nov 11 2013  0.957      51
4     Nov 12 2013  0.827      47
...           ...    ...     ...
2946  Mar 09 2021  5.215       2
2947  Mar 09 2021  6.896       1
2948  Mar 09 2021  5.333       1
2949  Mar 09 2021  5.250       1
2950  Mar 10 2021  5.448       2

[2951 rows x 3 columns]",[],The Arms Deal 2 Collection,
Falchion Case Key,FALSE,Key,n/a,n/a,5.72,146,https://steamcommunity.com/market/listings/730/Falchion%20Case%20Key,TRUE,FALSE,Base Grade Key,"             date  price  volume
0     May 27 2015  2.703   14988
1     May 28 2015  2.677   12932
2     May 29 2015  2.676    7640
3     May 30 2015  2.672    4440
4     May 31 2015  2.673    4012
...           ...    ...     ...
2330  Mar 09 2021  6.005       4
2331  Mar 09 2021  6.018       1
2332  Mar 09 2021  6.071       6
2333  Mar 09 2021  6.088       1
2334  Mar 10 2021  6.017       4

[2335 rows x 3 columns]",[],,
Five-SeveN | Case Hardened (Field-Tested),FALSE,Five-SeveN,Case Hardened,Field-Tested,5.98,266,https://steamcommunity.com/market/listings/730/Five-SeveN%20%7C%20Case%20Hardened%20%28Field-Tested%29,FALSE,FALSE,Restricted Pistol,"             date    price  volume
0     Nov 08 2013    5.918      49
1     Nov 09 2013    1.781     127
2     Nov 10 2013    1.194     125
3     Nov 11 2013    1.042     116
4     Nov 12 2013    0.926      87
...           ...      ...     ...
3116  Mar 09 2021    5.975       2
3117  Mar 10 2021    5.208       2
3118  Mar 10 2021  137.999       1
3119  Mar 10 2021    5.405       2
3120  Mar 10 2021    5.780       1

[3121 rows x 3 columns]",[],The Arms Deal 2 Collection,
Shadow Case Key,FALSE,Key,n/a,n/a,6,211,https://steamcommunity.com/market/listings/730/Shadow%20Case%20Key,TRUE,FALSE,Base Grade Key,"             date  price  volume
0     Sep 18 2015  2.755   17705
1     Sep 19 2015  2.743   20163
2     Sep 20 2015  2.739   20380
3     Sep 21 2015  2.711   14982
4     Sep 22 2015  2.675   16250
...           ...    ...     ...
2225  Mar 09 2021  5.887       1
2226  Mar 09 2021  5.885       3
2227  Mar 09 2021  5.872       1
2228  Mar 09 2021  5.930       1
2229  Mar 10 2021  5.963       1

[2230 rows x 3 columns]",[],,
Chroma Case Key,FALSE,Key,n/a,n/a,6.02,122,https://steamcommunity.com/market/listings/730/Chroma%20Case%20Key,TRUE,FALSE,Base Grade Key,"             date  price  volume
0     Jan 09 2015  2.777    5110
1     Jan 10 2015  2.774    5993
2     Jan 11 2015  2.759    5763
3     Jan 12 2015  2.714    4328
4     Jan 13 2015  2.707    4149
...           ...    ...     ...
2524  Mar 09 2021  6.258       1
2525  Mar 09 2021  6.209       1
2526  Mar 09 2021  6.171       2
2527  Mar 09 2021  6.258       1
2528  Mar 10 2021  6.018       2

[2529 rows x 3 columns]",[],,
Horizon Case Key,FALSE,Key,n/a,n/a,6.1,159,https://steamcommunity.com/market/listings/730/Horizon%20Case%20Key,TRUE,FALSE,Base Grade Key,"             date  price  volume
0     Aug 03 2018  2.610    3219
1     Aug 04 2018  2.599    2895
2     Aug 05 2018  2.595    3003
3     Aug 06 2018  2.591    3831
4     Aug 07 2018  2.543    3021
...           ...    ...     ...
1341  Mar 09 2021  5.951       2
1342  Mar 09 2021  5.717       4
1343  Mar 09 2021  5.721       1
1344  Mar 09 2021  5.964      16
1345  Mar 09 2021  6.102       3

[1346 rows x 3 columns]",[],,
Chroma 2 Case Key,FALSE,Key,n/a,n/a,6.14,144,https://steamcommunity.com/market/listings/730/Chroma%202%20Case%20Key,TRUE,FALSE,Base Grade Key,"             date  price  volume
0     Apr 16 2015  2.679   11139
1     Apr 17 2015  2.658   10762
2     Apr 18 2015  2.654   14342
3     Apr 19 2015  2.650   12614
4     Apr 20 2015  2.644   10408
...           ...    ...     ...
2476  Mar 09 2021  6.292      29
2477  Mar 09 2021  5.460       1
2478  Mar 09 2021  6.279       5
2479  Mar 09 2021  6.278       1
2480  Mar 09 2021  6.173       2

[2481 rows x 3 columns]",[],,
Chroma 3 Case Key,FALSE,Key,n/a,n/a,6.47,96,https://steamcommunity.com/market/listings/730/Chroma%203%20Case%20Key,TRUE,FALSE,Base Grade Key,"             date  price  volume
0     Apr 28 2016  2.855    6737
1     Apr 29 2016  2.864    3671
2     Apr 30 2016  2.855    4079
3     May 01 2016  2.840    3993
4     May 02 2016  2.857    3542
...           ...    ...     ...
2005  Mar 09 2021  6.448       3
2006  Mar 09 2021  6.447       1
2007  Mar 09 2021  6.448       1
2008  Mar 09 2021  6.449       5
2009  Mar 09 2021  5.596       4

[2010 rows x 3 columns]",[],,
Prisma Case Key,FALSE,Key,n/a,n/a,6.6,471,https://steamcommunity.com/market/listings/730/Prisma%20Case%20Key,TRUE,FALSE,Base Grade Key,"             date  price  volume
0     Mar 13 2019  3.088       8
1     Mar 14 2019  2.642    3928
2     Mar 15 2019  2.654    3117
3     Mar 16 2019  2.676    4149
4     Mar 17 2019  2.718    3608
...           ...    ...     ...
1235  Mar 09 2021  6.560       6
1236  Mar 09 2021  6.560       1
1237  Mar 09 2021  5.732       1
1238  Mar 10 2021  6.601       2
1239  Mar 10 2021  6.601       2

[1240 rows x 3 columns]",[],,
Operation Phoenix Case Key,FALSE,Key,n/a,n/a,6.81,55,https://steamcommunity.com/market/listings/730/Operation%20Phoenix%20Case%20Key,TRUE,FALSE,Base Grade Key,"             date  price  volume
0     Feb 21 2014  2.610     841
1     Feb 22 2014  2.606     804
2     Feb 23 2014  2.564     618
3     Feb 24 2014  2.518     499
4     Feb 25 2014  2.520     480
...           ...    ...     ...
2795  Mar 09 2021  6.825       1
2796  Mar 09 2021  6.780       3
2797  Mar 09 2021  6.811       1
2798  Mar 10 2021  5.785       7
2799  Mar 10 2021  6.632       1

[2800 rows x 3 columns]",[],,
CS20 Case Key,FALSE,Key,n/a,n/a,7.1,131,https://steamcommunity.com/market/listings/730/CS20%20Case%20Key,TRUE,FALSE,Base Grade Key,"            date  price  volume
0    Oct 18 2019  2.754    2482
1    Oct 19 2019  2.721   20922
2    Oct 20 2019  2.713   18359
3    Oct 21 2019  2.710   15209
4    Oct 22 2019  2.716   13086
..           ...    ...     ...
777  Mar 09 2021  7.033       1
778  Mar 09 2021  7.043       1
779  Mar 09 2021  7.040       1
780  Mar 09 2021  7.061       1
781  Mar 09 2021  7.070       1

[782 rows x 3 columns]",[],,
Spectrum Case Key,FALSE,Key,n/a,n/a,7.16,296,https://steamcommunity.com/market/listings/730/Spectrum%20Case%20Key,TRUE,FALSE,Base Grade Key,"             date  price  volume
0     Mar 16 2017  2.758    6251
1     Mar 17 2017  2.770    5324
2     Mar 18 2017  2.768    6846
3     Mar 19 2017  2.776    7003
4     Mar 20 2017  2.775    4928
...           ...    ...     ...
1808  Mar 09 2021  7.138       2
1809  Mar 09 2021  7.138       9
1810  Mar 09 2021  7.137       4
1811  Mar 09 2021  7.140       9
1812  Mar 10 2021  7.160       4

[1813 rows x 3 columns]",[],,
Gamma Case Key,FALSE,Key,n/a,n/a,7.21,189,https://steamcommunity.com/market/listings/730/Gamma%20Case%20Key,TRUE,FALSE,Base Grade Key,"             date  price  volume
0     Jun 16 2016  2.807    4395
1     Jun 17 2016  2.803    4418
2     Jun 18 2016  2.799    4508
3     Jun 19 2016  2.803    3967
4     Jun 20 2016  2.800    3957
...           ...    ...     ...
2105  Mar 09 2021  6.134      21
2106  Mar 09 2021  6.170       2
2107  Mar 09 2021  6.950       1
2108  Mar 10 2021  7.157       2
2109  Mar 10 2021  7.219       1

[2110 rows x 3 columns]",[],,
